ACO_Num,ACO_Name,ACO_State,Agree_Type,Agreement_Period_Num,Initial_Start_Date,Initial_Track_1,Initial_Track_2,Initial_Track_3,Current_Start_Date,Current_Track_1,Current_Track_2,Current_Track_3,Adv_Pay,AIM,N_AB,Sav_rate,MinSavPerc,BnchmkMinExp,GenSaveLoss,EarnSaveLoss,Met_QPS,QualScore,Prior_Sav_Adj,UpdatedBnchmk,HistBnchmk,ABtotBnchmk,ABtotExp,Adv_Pay_Amt,Adv_Pay_Recoup,QualPerfShare,FinalShareRate,Per_Capita_Exp_ALL_ESRD_BY1,Per_Capita_Exp_ALL_DIS_BY1,Per_Capita_Exp_ALL_AGDU_BY1,Per_Capita_Exp_ALL_AGND_BY1,Per_Capita_Exp_ALL_ESRD_BY2,Per_Capita_Exp_ALL_DIS_BY2,Per_Capita_Exp_ALL_AGDU_BY2,Per_Capita_Exp_ALL_AGND_BY2,Per_Capita_Exp_ALL_ESRD_BY3,Per_Capita_Exp_ALL_DIS_BY3,Per_Capita_Exp_ALL_AGDU_BY3,Per_Capita_Exp_ALL_AGND_BY3,Per_Capita_Exp_ALL_ESRD_PY,Per_Capita_Exp_ALL_DIS_PY,Per_Capita_Exp_ALL_AGDU_PY,Per_Capita_Exp_ALL_AGND_PY,Per_Capita_Exp_TOTAL_PY,CMS_HCC_RiskScore_ESRD_BY1,CMS_HCC_RiskScore_DIS_BY1,CMS_HCC_RiskScore_AGDU_BY1,CMS_HCC_RiskScore_AGND_BY1,CMS_HCC_RiskScore_ESRD_BY2,CMS_HCC_RiskScore_DIS_BY2,CMS_HCC_RiskScore_AGDU_BY2,CMS_HCC_RiskScore_AGND_BY2,CMS_HCC_RiskScore_ESRD_BY3,CMS_HCC_RiskScore_DIS_BY3,CMS_HCC_RiskScore_AGDU_BY3,CMS_HCC_RiskScore_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY,N_AB_Year_ESRD_BY3,N_AB_Year_DIS_BY3,N_AB_Year_AGED_Dual_BY3,N_AB_Year_AGED_NonDual_BY3,N_AB_Year_PY,N_AB_Year_ESRD_PY,N_AB_Year_DIS_PY,N_AB_Year_AGED_Dual_PY,N_AB_Year_AGED_NonDual_PY,N_Ben_Age_0_64,N_Ben_Age_65_74,N_Ben_Age_75_84,N_Ben_Age_85plus,N_Ben_Female,N_Ben_Male,N_Ben_Race_White,N_Ben_Race_Black,N_Ben_Race_Asian,N_Ben_Race_Hisp,N_Ben_Race_Native,N_Ben_Race_Other,CapAnn_INP_All,CapAnn_INP_S_trm,CapAnn_INP_L_trm,CapAnn_INP_Rehab,CapAnn_INP_Psych,CapAnn_HSP,CapAnn_SNF,CapAnn_INP_Other,CapAnn_OPD,CapAnn_PB,CapAnn_AmbPay,CapAnn_HHA,CapAnn_DME,ADM,ADM_S_Trm,ADM_L_Trm,ADM_Rehab,ADM_Psych,chf_adm,copd_adm,pneu_adm,readm_Rate_1000,prov_Rate_1000,P_SNF_ADM,P_EDV_Vis,P_EDV_Vis_HOSP,P_CT_VIS,P_MRI_VIS,P_EM_Total,P_EM_PCP_Vis,P_EM_SP_Vis,P_Nurse_Vis,P_FQHC_RHC_Vis,N_CAH,N_FQHC,N_RHC,N_ETA,N_Fac_Other,N_PCP,N_Spec,N_NP,N_PA,N_CNS,ACO1,ACO2,ACO3,ACO4,ACO5,ACO6,ACO7,ACO34,ACO8,ACO35,ACO36,ACO37,ACO38,ACO9,ACO10,ACO11,ACO39,ACO13,ACO14,ACO15,ACO16,ACO17,ACO18,ACO19,ACO20,ACO21,ACO42,ACO40,DM_Comp,ACO27,ACO41,ACO28,ACO30,ACO31,ACO33
A61487,Mountain Prairie ACO,"New Mexico, Colorado, Nebraska",Initial,1,01/01/2016,1,0,0,01/01/2016,1,0,0,0,1,13115,0.047766156,0.028130626,6400428,6400428,3136210,1,1,,10499,10462,133995044,127594615,2125800,2125800,0.5,0.5,72932,8747,14953,8739,63291,8629,15409,9229,72654,8903,14849,9051,70102,9094,12980,8859,9997,1.02,0.979,0.958,0.975,1.02,1.002,0.928,0.961,0.969,1.012,0.922,0.982,0.975,1.018,0.896,0.965,126,1630,1398,9846,12763,135,1546,1429,9653,2035,5786,3762,1532,7414,5701,11511,119,21,779,350,335,3069,2774,101,147,69,257,1015,0,2822,2255,309,436,311,283,267,3,8,6,10,10,12,151,777,70,830,137,698,238,8312,2299,2991,692,2329,18,0,10,0,11,140,118,46,0,1,75.68,90.82,90.7,82.66,54.51,74.9,70.72,25.47,14.33,19.02,47.37,74.13,57.45,8.28,11.26,97.19,88.73,20.72,67.74,63.6,60.89,89.92,15.92,52,58.06,85.25,79.22,0,29.03,19.76,33.87,69.29,85.94,88.82,86.16
A84870,Iowa Rural ACO,"Iowa, Illinois",Initial,1,01/01/2016,1,0,0,01/01/2016,1,0,0,0,1,11208,0.045412911,0.029275055,4930814,4930814,2416099,1,1,,9990,9838,108577357,103646543,2130000,2130000,0.5,0.5,72092,8659,13900,8917,78831,8865,15435,9276,78110,10246,13852,9232,67392,9832,12930,9040,9537,0.969,0.988,0.965,0.996,0.998,1.029,0.992,0.995,1.049,1.011,0.986,0.969,0.974,1.034,0.995,0.976,29,1272,693,9049,10868,31,1139,687,9011,1474,4446,3285,2003,6466,4742,10981,36,7,24,2,158,2849,2742,37,40,40,246,1105,0,3416,1664,112,185,256,268,260,1,2,5,7,5,12,117,758,86,808,84,478,167,7944,2000,2646,969,2328,13,0,12,0,7,87,109,38,0,1,80.75,90.88,90.85,81.86,51.1,76.96,70.84,26.27,13.82,16.66,45.62,76.29,56.66,5.59,8.92,99.49,88.19,43.6,87.92,69.76,60.96,92.03,16.18,58.27,61.45,85.08,74.74,25,53.39,13.55,58.17,79.92,94.78,90,83.1
A97980,Illinois Rural ACO,Illinois,Initial,1,01/01/2016,1,0,0,01/01/2016,1,0,0,0,1,13745,-0.002884478,0.027752551,-368660,0,0,1,1,,9602,9565,127808152,128176812,2130000,0,0.5,0.5,76835,8366,16744,8038,82135,9346,16204,8180,75062,8769,15906,8576,79405,9126,14883,8634,9629,1.042,1.066,1.053,1.032,1.053,1.029,1.038,1.028,0.968,1.007,1.03,1.024,1.042,1.008,1.004,1.006,72,1838,1027,9988,13311,80,1940,1063,10228,2464,5789,3644,1848,7761,5984,13380,61,24,53,9,218,3175,2950,61,113,64,193,1031,0,2500,2254,190,329,285,329,313,2,5,8,13,14,15,173,757,94,915,201,669,203,7762,2502,3050,687,1522,1,0,6,0,14,104,120,27,0,0,78.45,91.31,90.59,83.05,54.89,76.49,71.63,27.24,15.04,17.5,57.4,86.75,67.84,10.03,14.01,97.93,90.22,48.79,66.8,63.75,63.35,91.97,20.43,62.4,49.4,77.2,76.25,0,24.1,16.06,28.11,66.55,95.97,95.93,83.17
A43071,Suburban Health ACO 2,Indiana,Initial,1,01/01/2016,1,0,0,01/01/2016,1,0,0,0,1,5360,0.048037454,0.037918919,2729054,2729054,1337237,1,1,,10935,10616,56810965,54081911,1328076,1328076,0.5,0.5,68714,8040,17525,8398,74626,9233,16138,9045,82686,9095,16046,9695,67551,9171,17384,8992,10410,0.999,1.14,1.048,1.019,1.062,1.134,1.072,1.041,1.024,1.112,1.03,1.045,1.099,1.166,1.081,1.023,31,713,553,3871,5195,37,687,606,3866,846,2149,1502,863,3277,2083,5224,41,13,2,0,80,3677,3350,116,130,102,278,1503,0,2522,1985,228,337,263,353,334,3,6,10,15,12,13,144,764,132,898,145,673,193,8078,2351,3541,643,1544,1,0,3,0,32,20,33,24,0,0,80.23,92.75,91.5,88.38,60.81,76.59,71.34,30.16,13.95,17.91,61.28,79.71,63.22,8.94,13.49,100,91.08,48.79,74.02,66.13,55.24,93.15,24.8,69.88,71.89,81.42,78.57,N/A,29.84,22.58,39.92,64.66,90.76,75.31,81.68
A75055,Indiana Rural ACO,"Indiana, Kentucky",Initial,1,01/01/2016,1,0,0,01/01/2016,1,0,0,0,1,13534,0.016554566,0.027879176,2403294,0,0,1,1,,11105,10863,145174098,142770804,2130000,0,0.5,0.5,82877,9039,18884,8728,76492,9206,17204,8899,81131,9462,17205,9359,84230,10369,17390,9049,10921,1.087,1.113,1.168,1.093,1.044,1.152,1.116,1.071,1.062,1.137,1.114,1.072,1.091,1.127,1.115,1.082,106,2567,1740,9762,13073,109,2295,1585,9084,2759,5339,3576,1860,7699,5835,13280,75,24,3,7,145,3650,3234,79,133,220,314,1414,0,2872,2150,197,326,309,381,352,2,7,21,13,21,15,168,783,125,1008,160,723,207,9007,3654,3408,1112,833,9,0,10,0,32,87,127,74,0,1,82.53,92.9,92.22,86.04,52.79,76.95,68.71,29.32,14.38,16.73,61.16,80.05,60.62,12.66,13.1,99.19,95.13,60.25,79.74,57.54,80.32,91.13,57.03,53.63,62.4,92.83,74.06,0,20.8,19.2,24.4,70.16,88.76,90.24,80.44
A45565,Greater Michigan Rural ACO,"Michigan, Wisconsin",Initial,1,01/01/2016,1,0,0,01/01/2016,1,0,0,0,1,11316,-0.002225779,0.029210242,-280369,0,0,1,1,,11467,11195,125964592,126244962,2130000,0,0.5,0.5,93878,8444,15267,9508,81439,8941,16542,9829,92888,9581,18106,10437,92301,9547,18197,10581,11493,1.088,1.027,1.025,1.061,1.088,1.027,1.064,1.064,1.111,1.052,1.073,1.086,1.051,1.066,1.104,1.083,63,2300,868,8610,10985,74,2062,800,8049,2435,4436,3096,1349,6120,5196,11030,24,14,17,97,134,3700,3500,24,141,43,186,1243,0,3728,2060,196,488,334,335,320,1,7,7,11,11,14,164,796,92,923,143,799,275,8646,1591,2866,697,3492,11,12,29,0,10,98,148,64,0,0,75.76,90.36,88.92,81.06,54.48,74.89,73.44,27.75,14.61,17.62,49.63,69.63,59.16,7.31,10.18,97.95,79.6,36.8,69.62,60.89,64.45,95.02,27.13,54.4,74.31,89.13,75.1,3.85,35.46,14.74,40.24,72.18,88.03,92.59,74.17
A17748,Southern Michigan Rural ACO,"Michigan, Wisconsin",Initial,1,01/01/2016,1,0,0,01/01/2016,1,0,0,0,1,9536,0.018031576,0.030463464,1574072,0,0,1,1,,9422,9422,87295315,85721243,2041844,0,0.5,0.5,70075,7669,13749,7839,63523,8465,13899,8497,68458,8840,15468,8246,66235,9085,14354,8225,9252,0.987,0.969,0.948,1.013,1.007,0.969,0.944,1.04,1.014,0.979,0.998,1.047,1.019,1.003,0.989,1.016,68,1991,604,6519,9265,73,1901,594,6698,2292,3857,2328,1059,5522,4014,9105,191,16,44,19,161,3078,2824,70,111,89,171,470,0,2967,2068,142,329,258,297,279,2,6,9,12,15,11,143,759,49,970,140,758,234,8458,2104,3165,651,2538,4,0,16,0,18,108,132,41,0,0,78.1,90.1,90.89,81.09,53.73,72.86,71.34,29.31,13.79,18.25,47.19,75.69,59.71,9.37,12.39,99.55,87.47,40.16,69.96,58.96,54.84,89.24,39.36,59.27,68.15,95.18,72.69,0,39.69,15.18,43.97,70.47,91.94,91.14,82.37
A69337,New Hampshire Rural ACO,"New Hampshire, Vermont",Initial,1,01/01/2016,1,0,0,01/01/2016,1,0,0,0,1,11627,0.013708282,0.029023605,1704818,0,0,1,1,,10998,11083,124364057,122659239,2130000,0,0.5,0.5,76277,9181,17111,9740,79419,9859,18255,9565,87238,9932,21127,10275,78722,11152,20386,9763,10847,1.026,0.959,0.955,0.99,1.038,0.988,0.992,1.014,1.032,1.006,1.022,1.026,1.147,0.976,1.06,1,34,1955,755,9038,11308,31,1860,709,8708,2174,4852,3008,1593,6624,5003,11299,20,24,14,6,264,3564,3318,24,166,91,121,1251,0,4167,1450,176,431,201,286,271,1,7,7,11,12,13,153,843,79,851,37,339,148,9026,1441,3218,793,3574,6,10,9,0,6,112,225,59,0,0,78.72,94.36,93.38,84.91,64.12,77.54,73.01,23.81,14.78,16.86,56.04,89.96,70.16,8.35,14.44,100,94.72,30.52,78.6,87.4,69.76,93.15,50,69.02,73.09,83.67,75.37,5.63,47.6,12.4,54,72.45,89.16,86.15,78.92
A41540,Ohio River Basin ACO,"Ohio, West Virginia, Pennsylvania",Initial,1,01/01/2016,1,0,0,01/01/2016,1,0,0,0,1,14738,0.012468091,0.027156631,1782234,0,0,1,1,,9998,9980,142943590,141161356,2130000,0,0.5,0.5,85868,8613,13742,8307,87820,8672,15302,8839,81152,9573,16049,8616,73346,9708,14659,8868,9873,1.147,1.053,1.063,1.081,1.1,1.084,1.079,1.095,1.082,1.103,1.12,1.076,1.075,1.115,1.108,1.071,81,2498,1129,9244,14298,85,2552,1163,10497,3091,6279,3817,1551,8339,6399,14342,111,25,13,3,244,3219,2965,73,144,68,223,777,1,2742,2329,223,440,291,350,332,3,8,7,14,13,10,169,787,82,992,209,822,217,8810,3660,3682,1171,298,4,9,0,0,18,154,206,58,1,1,77.33,92.49,90.84,85,55.17,74.71,70.47,31.39,14.66,17.48,58.2,79.91,66.33,8.6,16.21,95.62,93.97,48,64.61,61.04,70.68,94.92,22.89,55.38,60.08,90.25,69.5,0,26.21,22.18,31.85,69.35,91.53,80.17,79.62
A55037,Magnolia-Evergreen ACO,"Mississippi, Washington, Idaho, Alabama",Initial,1,01/01/2016,1,0,0,01/01/2016,1,0,0,0,1,12293,0.079215004,0.028623925,10042228,10042228,4920692,1,1,,10572,10736,126771794,116729566,2130000,2130000,0.5,0.5,71003,9631,15991,9147,66680,9998,15473,9079,68315,9794,16425,9662,69246,8666,15070,8689,9735,0.973,1.018,0.966,1.013,0.988,1.039,0.946,1.034,0.943,1.05,0.931,1.037,0.952,0.995,0.925,1.012,105,1554,1116,9786,11991,96,1374,1056,9465,1760,5202,3717,1614,6847,5446,10459,1517,23,90,84,120,2807,2368,232,133,89,267,879,0,2717,2283,142,684,269,293,270,6,8,10,14,10,13,138,714,57,864,144,652,208,8733,2543,3491,1016,1683,10,0,17,0,6,134,206,72,1,0,78.75,93.38,91.93,82.75,52.11,69.85,69.89,27.91,14.36,17.82,52.39,74.86,57.36,9.64,16.05,99.74,92.48,38.96,66.53,46.8,74.71,92.13,6.02,47.06,48.02,72.76,73.75,0,32.67,19.52,35.46,69.6,90.87,94.17,71.94
A85619,North Mississippi Connected Care Alliance,Mississippi,Initial,1,01/01/2016,1,0,0,01/01/2016,1,0,0,0,1,18432,-0.016638099,0.025626925,-2837797,0,0,1,1,,9477,9492,170560181,173397978,2130000,0,0.5,0.5,69540,7688,13980,7680,71544,7908,14124,7710,59448,8352,13830,8402,64478,8440,13519,8615,9634,0.975,0.948,0.955,0.973,1.002,0.939,0.95,0.982,0.929,0.943,0.958,0.985,0.964,0.973,0.915,0.969,169,4658,2461,12084,17998,148,4150,2210,11491,4775,7580,4534,1543,10932,7500,14250,4034,32,13,6,97,2766,2509,32,127,103,215,941,0,2277,2525,64,629,374,325,304,1,7,13,10,16,4,164,801,79,917,212,900,279,10015,4690,3031,2172,123,0,0,0,0,0,86,56,79,0,0,81.25,94.42,93.68,87.45,57.43,71.44,66.78,35,15.23,18.05,68.45,92.87,76.07,13.13,13,100,99.26,80.88,76.85,78.8,91.8,99.2,23.08,76.56,75.2,78.17,87.84,N/A,50.2,10.84,55.02,70.55,93.2,95.39,89.47
A80689,Hattiesburg Clinic ACO,Mississippi,Initial,1,01/01/2016,1,0,0,01/01/2016,1,0,0,0,0,19784,0.001765235,0.025086017,345319,0,0,1,1,,10173,10099,195622127,195276808,,,0.5,0.5,66581,8914,14632,7916,60999,9370,15175,7974,61489,8619,15301,8373,61158,9531,15022,8458,10155,0.971,0.993,0.985,0.955,0.964,1.03,0.97,0.965,0.972,1.02,0.95,0.968,0.961,1.023,0.97,0.967,317,2938,1587,12361,19229,330,3261,1789,13850,4155,8987,5001,1641,11177,8607,16019,3590,22,14,12,127,2663,2392,103,96,91,239,605,0,1883,3768,117,760,336,324,307,3,6,9,14,16,9,181,765,54,819,230,1052,387,12586,5616,4877,1947,146,0,0,5,0,12,91,191,67,0,0,76.68,93.64,92.79,87.02,60.94,76.6,68.35,30.46,15.22,18.44,54.57,79.77,68.04,13.52,19.02,100,96.22,73.23,72.81,80.23,70.56,93.39,79.84,77.43,75.89,63.28,83.12,30.77,60.56,13.15,67.73,54.94,94.84,91.07,80.26
A33509,Deep South Regional ACO,"South Carolina, Florida, Georgia",Initial,1,01/01/2016,1,0,0,01/01/2016,1,0,0,0,1,7109,-0.005154864,0.033781782,-392015,0,0,1,1,,11042,10833,76047543,76439558,1924608,0,0.5,0.5,75970,9756,16958,8692,78123,9664,15484,8633,81439,9536,14201,8937,109970,9755,15249,8669,11099,1.029,1.085,1.039,1.059,1.015,1.098,1.008,1.024,1.042,1.06,1.001,1.026,1.115,1.072,1.036,1.026,117,1552,1008,5521,6887,105,1363,710,4710,1651,2997,1761,700,3983,3126,5079,1820,20,117,4,69,3856,3125,473,325,67,258,1149,0,2309,3002,301,584,292,365,331,7,18,9,12,12,10,197,740,78,998,194,743,271,10162,2806,4160,742,2454,12,8,17,0,10,104,73,71,0,0,78.92,88.34,86.99,81.69,55.03,73.77,68.22,35.29,15.13,19.72,54.53,84.08,68.07,8.5,15.05,97.63,89.33,63.49,51.72,42.34,70.16,92.34,24.49,55.2,55.6,88.75,74.6,0,24.51,16.6,27.67,58.27,82.14,94.83,84.95
A55033,Care Covenant,Texas,Initial,1,01/01/2016,1,0,0,01/01/2016,1,0,0,0,0,21358,0.005650609,0.024864196,1272450,0,0,1,1,,10777,10577,225188122,223915672,,,0.5,0.5,71018,9888,19550,9254,67080,10302,20038,9609,65740,10318,19364,9417,68540,10796,17922,9805,10716,1.005,1.075,1.089,1.029,0.987,1.09,1.099,1.024,0.983,1.078,1.047,1.028,0.986,1.078,1.065,1.047,153,2285,956,17562,20895,169,2161,857,17708,2857,9884,6354,2263,12143,9215,19147,1755,55,184,34,183,3219,2329,229,613,74,201,518,4,2762,2818,117,989,303,317,265,7,38,7,11,6,10,143,796,47,694,166,788,296,9416,2934,3937,1542,1004,4,0,6,0,1,187,236,82,0,0,83.34,93.19,92.14,80.18,61.15,81.76,73.14,25.91,13.66,19.55,36.4,62.48,49.73,4.57,11.46,98.51,99.45,98.67,71.3,84.59,81.27,94.74,86.52,68.77,82.78,61.97,79.69,8.57,68.4,11.2,75.6,77.69,78.88,85.8,69.64
A46443,Minnesota Rural ACO,"Minnesota, Wisconsin",Initial,1,01/01/2016,1,0,0,01/01/2016,1,0,0,0,1,5008,-0.059322053,0.038975976,-2988861,0,0,1,1,,10368,10482,50383642,53372503,1498116,0,0.5,0.5,63209,8570,12945,9150,62315,9636,11497,9627,74510,9282,12485,9953,69008,9234,13684,10711,10983,0.988,0.994,0.982,1.076,0.987,1.078,0.927,1.096,1.025,1.054,0.931,1.103,0.995,1.015,0.969,1.085,41,1002,262,3794,4860,34,944,244,3638,1055,1457,1441,1055,2783,2225,4858,20,15,5,29,81,3682,3492,30,93,89,327,1085,0,3864,1667,140,213,279,341,323,1,5,12,13,6,16,157,836,100,882,184,636,190,8102,3688,2412,1797,206,4,0,1,0,7,121,168,41,2,0,77.4,92.46,91.78,85.13,60.62,72.88,76.16,21.59,14.7,16.66,51.82,79.22,65.6,5.65,12.58,91,79.85,90.44,76.56,88.76,68.15,98.83,50,65.74,62.5,67.74,78.62,3.57,43.32,19.49,50.18,76.49,92.43,81.48,83.44
A60541,Oregon - Indiana ACO,"Oregon, Indiana",Initial,1,01/01/2016,1,0,0,01/01/2016,1,0,0,0,1,8279,-0.006382138,0.031720721,-564153,0,0,1,1,,10984,10635,88395582,88959734,1824676,0,0.5,0.5,78672,9006,15433,9552,97794,8532,18005,9649,75588,9156,16546,9710,71013,10748,16970,9916,11054,0.995,1.012,1.02,1.05,1.033,1.024,0.994,1.008,1.084,1.001,0.983,1.009,1.007,1.046,1.013,1.009,43,1335,661,6271,8048,52,1215,701,6079,1450,3383,2312,1134,4755,3524,8040,41,26,20,43,109,3798,3556,99,133,62,270,1138,0,3201,2198,172,406,261,291,275,2,8,6,13,10,10,141,805,98,877,106,640,231,8114,3496,3120,1165,333,6,0,2,0,6,93,93,32,3,0,76.18,90.96,89.64,83.2,59.58,77.32,69.39,31.4,14.39,17.05,46.87,71.55,52.15,7.26,12.17,100,96.52,53.2,71.65,84.86,65.35,94.9,51.84,62.15,69.35,94.44,79.49,2.33,40.56,10.44,44.18,78.23,83.94,97.8,68.03
A38567,Mountain West ACO,"Montana, Idaho, Wyoming",Initial,1,01/01/2016,1,0,0,01/01/2016,1,0,0,0,1,11501,-0.033089437,0.02909922,-3770805,0,0,1,1,,10202,10107,113957973,117728778,2124120,0,0.5,0.5,68242,8703,13934,9206,60231,9123,13672,9364,64142,8541,12419,10033,66292,9513,12919,10243,10539,0.904,0.925,0.979,0.966,0.933,0.945,0.961,0.984,0.927,0.901,0.931,0.967,0.917,0.894,0.879,0.971,28,1299,902,8954,11171,32,1321,923,8895,1629,4907,3377,1588,6300,5201,10939,14,17,31,330,170,3421,3265,58,85,56,201,1302,0,3622,1720,156,226,242,315,306,1,4,4,11,11,15,137,765,100,851,45,571,214,7757,2388,2492,915,1962,24,0,14,0,17,139,167,49,3,1,76.79,92.68,91.66,86.4,58.67,77.55,70.1,27.64,14.67,17.15,62.67,83.91,70.72,9.3,14.18,99.86,88.8,26.61,75.83,63.2,62.75,93.13,26.83,50.97,61.85,84.55,81.99,3.03,38.15,13.65,44.18,74.5,92.37,93.52,80.3
A27169,High Sierras-Northern Plains ACO,"California, North Dakota, Nevada",Initial,1,01/01/2016,1,0,0,01/01/2016,1,0,0,0,1,8535,0.016921141,0.031464465,1414125,0,0,1,1,,10070,10134,83571473,82157348,1874060,0,0.5,0.5,67968,10043,12758,8721,78374,10230,12483,9487,81680,10995,14463,9048,74880,10733,13557,9097,9900,0.961,0.993,0.898,0.886,0.991,0.94,0.901,0.892,0.939,0.982,0.884,0.895,1.022,0.948,0.862,0.878,34,912,628,6631,8299,34,928,652,6685,1277,4278,2018,962,4487,4048,7942,75,82,118,73,245,3605,3420,133,62,46,89,716,0,2808,2494,184,195,242,258,246,3,3,6,9,5,11,145,764,60,766,85,643,279,8847,2515,3567,529,2236,15,5,13,0,16,93,146,52,2,0,79.18,92.99,91.43,82.9,53.69,77.23,72.08,22.54,14.74,18.18,50.26,82.05,60.07,5.15,11.63,93.73,76.51,52.05,66.12,72.4,60.08,86.96,40,65.32,68.95,87.15,76.99,0,18.55,21.37,22.58,66.67,93.23,96.83,78.33
A53441,"Aledade Florida Central ACO, LLC",Florida,Initial,1,01/01/2016,1,0,0,01/01/2016,1,0,0,0,0,12622,0.039849213,0.028426485,4618696,4618696,2263161,1,1,,9380,9335,115904322,111285626,,,0.5,0.5,80065,9991,15237,8136,70224,9890,13752,8297,82479,9006,13349,8308,64344,9434,10963,8541,9006,1.038,1.173,1.073,1.067,1.022,1.115,1.034,1.077,1.028,1.177,1,1.14,1.048,1.159,1.048,1.153,76,871,406,10481,12357,72,877,388,11020,1267,6037,4103,1215,7373,5249,11190,696,90,290,17,339,2309,2119,44,130,32,129,318,0,1491,4116,75,472,251,251,238,1,7,5,10,8,8,136,848,34,520,164,770,345,12767,6201,5876,663,26,0,0,0,0,0,34,1,4,0,0,80.38,92.03,91.73,81.49,67.72,76.4,72.11,30.5,14.13,16.6,37.83,55.45,44.31,7.59,15.1,80,99.06,92.24,92.97,82.15,93.08,98.46,89.03,84.42,89.78,91.51,87.74,12.28,64.29,9.42,69.81,87.07,91.73,98.3,92.41
A94144,"TPN Health Partners, LLC","Nebraska, Iowa",Initial,1,01/01/2016,1,0,0,01/01/2016,1,0,0,0,0,9174,-0.062354809,0.030825826,-5644652,0,0,1,1,,10142,9839,90524733,96169386,,,0.5,0.5,54227,8844,15070,7798,78554,9593,14700,8493,88407,10303,13660,9509,80759,11363,16883,9928,10775,0.991,1.062,1.047,1.013,1.032,1.107,1.031,1.019,1.096,1.079,0.995,1.025,1.005,1.163,0.991,1.034,43,791,416,7956,8926,56,736,364,7769,1037,4253,2606,1278,5019,4155,8821,72,59,38,14,170,3313,3043,147,119,40,247,935,0,2937,2929,86,395,276,295,279,4,5,6,10,5,10,137,830,89,562,139,753,221,8399,2633,3263,1544,959,2,0,2,0,9,71,180,63,0,0,86.81,94.38,94.1,82.59,56.97,77.37,74.22,31.3,13.87,16.95,47.66,58.15,52.5,5.12,10.53,89.47,84.7,46.34,69.87,78.23,64.11,90.73,34.82,72.58,71.37,47.98,82.03,N/A,52.02,13.31,56.45,77.42,95.56,92.31,74.72
A17196,"Aledade Kansas ACO, LLC",Kansas,Initial,1,01/01/2016,1,0,0,01/01/2016,1,0,0,0,1,8823,-0.016682812,0.031176176,-1376691,0,0,1,1,,9614,9204,82521518,83898209,1693344,0,0.5,0.5,73720,9653,14304,8328,75938,9492,15354,8149,81222,10034,15769,8730,71837,11035,16949,8804,9774,0.942,1.058,1.012,0.989,1.022,1.053,0.945,0.98,0.924,1.066,0.976,0.944,0.959,1.069,1.038,0.976,19,731,303,5687,8583,39,985,453,7107,1278,4031,2352,1162,5096,3727,8428,126,33,55,28,153,3079,2784,84,130,103,120,1265,1,2353,2515,143,391,299,316,296,2,7,10,8,10,15,149,824,96,727,79,598,223,8781,4193,2447,1303,838,0,0,5,0,0,45,8,19,0,1,80.64,91.51,92.03,84.91,57.65,76.84,71.41,26.69,14.18,17.01,55.22,79.02,64.8,9.72,10.74,52.78,95.27,77.22,69.51,81.06,66.46,92.52,68.18,60.63,72.67,70.3,82.11,0,40.32,15.16,49.03,65.45,87.97,94.44,84.36
A18013,"Aledade Louisiana ACO, LLC",Louisiana,Initial,1,01/01/2016,1,0,0,01/01/2016,1,0,0,0,0,5882,-0.002456046,0.036351351,-131107,0,0,1,1,,9312,9427,53381298,53512405,,,0.5,0.5,66083,8447,11543,7677,74827,9308,15796,7662,74505,9157,17122,8188,74815,10381,14445,8225,9335,0.963,0.981,0.951,1.031,0.973,0.974,0.988,1.028,0.971,1.016,1.006,1.023,0.92,1.014,1.014,1.01,35,536,467,4154,5733,36,527,460,4710,718,2750,1741,673,3426,2456,5036,734,13,6,3,90,2933,2173,341,307,156,206,513,0,1872,2875,108,779,260,307,258,12,20,17,9,9,8,163,761,41,647,183,772,256,10325,5298,4286,697,44,0,0,0,0,0,15,0,1,0,0,78.37,95.01,94.14,83.84,64.2,76.12,70.48,37.02,14.62,18.19,45.62,70.76,59.57,10.64,11.81,100,99.82,84.13,63.79,72.67,85.58,97.17,81.49,61.32,66.14,82.65,85.37,9.09,51.31,7.52,54.9,82.83,85.62,93.75,83.64
A79194,"Aledade West Virginia ACO, LLC","West Virginia, Kentucky",Initial,1,01/01/2016,1,0,0,01/01/2016,1,0,0,0,1,7579,0.049581063,0.032840841,3197252,3197252,1566654,1,1,,8734,8640,64485350,61288098,1747968,1566654,0.5,0.5,82624,8088,13444,7105,73938,8939,16490,7162,68225,8461,15653,7346,71767,8661,12631,7397,8301,1.077,1.054,1.049,1.075,1.002,1.104,1.109,1.106,1.026,1.142,1.163,1.12,0.947,1.16,1.132,1.148,44,1244,484,5684,7383,45,1167,437,5734,1507,3342,1973,757,4259,3320,7282,224,9,0,3,61,2603,2239,55,265,55,133,440,0,2062,2485,157,362,294,289,265,2,14,7,9,12,7,160,789,41,632,191,754,216,9892,4831,3658,1361,42,0,0,0,0,0,26,1,8,0,0,83.24,94.34,93.46,86.12,59.21,77.38,70.66,30.07,14.19,16.56,41.06,60.57,48.57,9.35,11.49,96,94.96,82.7,63.28,72.33,73.73,94.03,78.41,64.86,70.31,87.97,85.6,17.39,37.15,22.57,44.44,64.9,86.4,96.63,89.12
