ACO_Num,ACO_NAME,Start_Date,Track2,Adv_Pay,Int_Pmt,Adv_Pay_Amt,QualScore,QualPerfShare,FinalShareRate,MinLossPerc,MinSavPerc,ABtotBnchmk,ABtotExp,BnchmkMinExp,EarnShrSavings,OweLosses,N_AB,N_AB_Year,N_AB_Year_ESRD,N_AB_Year_DIS,N_AB_Year_AGED_Dual,N_AB_Year_AGED_NonDual,N_Ben_Age_0_64,N_Ben_Age_65_74,N_Ben_Age_75_84,N_Ben_Age_85plus,N_Ben_Female,N_Ben_Male,N_Ben_Race_White,N_Ben_Race_Black,N_Ben_Race_Asian,N_Ben_Race_Hisp,N_Ben_Race_Native,N_Ben_Race_Other,Per_Capita_Exp_ALL_ESRD,Per_Capita_Exp_ALL_DIS,Per_Capita_Exp_ALL_AGDU,Per_Capita_Exp_ALL_AGND,CapAnn_INP_All,CapAnn_INP_S_trm,CapAnn_INP_L_trm,CapAnn_INP_Rehab,CapAnn_INP_Psych,CapAnn_HSP,CapAnn_SNF,CapAnn_INP_Other,CapAnn_PB,CapAnn_AmbPay,CapAnn_HHA,CapAnn_DME,ADM,ADM_S_Trm,ADM_L_Trm,ADM_Rehab,ADM_Psych,chf_adm,copd_adm,pneu_adm,readm_Rate_1000,prov_Rate_1000,P_SNF_ADM,P_EDV_Vis,P_EDV_Vis_HOSP,P_CT_VIS,P_MRI_VIS,P_EM_Total,P_EM_PCP_Vis,P_EM_SP_Vis,P_Nurse_Vis,P_FQHC_RHC_Vis,N_CAH,N_FQHC,N_RHC,N_ETA,N_Fac_Other,N_PCP,N_Spec,N_NP,N_PA,N_CNS,CMS_HCC_RiskScore_ESRD_BY1,CMS_HCC_RiskScore_DIS_BY1,CMS_HCC_RiskScore_AGDU_BY1,CMS_HCC_RiskScore_AGND_BY1,CMS_HCC_RiskScore_ESRD_BY2,CMS_HCC_RiskScore_DIS_BY2,CMS_HCC_RiskScore_AGDU_BY2,CMS_HCC_RiskScore_AGND_BY2,CMS_HCC_RiskScore_ESRD_BY3,CMS_HCC_RiskScore_DIS_BY3,CMS_HCC_RiskScore_AGDU_BY3,CMS_HCC_RiskScore_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY
A66698,Primary Partners ACIP LLC,1/1/2013,0,1,,1556800,1,0.5,0.5,,0.033687688,82469581.15,83384631.05,"-915,050",0,,7156,6928.5,47.83333333,623.5,337.5,5919.666667,881,3045,2210,1020,4260,2896,6430,424,31,151,3,117,78645.96588,13295.11796,17283.65217,11064.81114,3170.889125,3014.747793,96.14922677,61.7412761,44.79585433,480.7534508,1035.772463,0,4393.421412,116.6633772,1173.045312,411.8123721,376.8492459,364.0037526,2.742296312,3.175290467,6.927906473,15.73212095,14.2888071,12.84549325,149.7603834,803.913738,96.2690337,674.1718987,294.5803565,803.3484881,309.8794833,13111.20733,5776.142022,6173.486325,1103.124775,58.45421087,0,0,0,0,0,19,25,3,0,0,1.027387082,1.223136954,1.19710892,1.174421394,1.062101669,1.162823816,1.156251746,1.199925436,1.024462337,1.258472929,1.207324456,1.193665568,1.030047189,1.279890154,1.275971822,1.206498261
A69939,"Meridian Accountable Care Organization, LLC",1/1/2013,0,0,,,1,0.5,0.5,,0.022986633,431396676.7,416506358.2,"14,890,318",7296256.048,,40133,38886.58333,293.1666667,3552.75,1362.75,33677.91667,5159,17703,11845,5426,22684,17449,36895,2133,229,155,7,714,85262.63866,10193.951,18502.16656,9801.075613,3277.961335,2872.905403,53.79360263,315.0844984,78.78343568,248.3705774,1059.044766,0,4262.274619,144.6011618,316.7175514,226.7705242,305.8559823,279.7808212,1.02860596,16.8434226,8.203132534,13.60331383,9.951762666,8.846011259,144.2696629,809.0786517,104.5063656,638.8928771,233.8792802,702.1264285,300.8672434,10866.34766,4138.261785,6135.685984,588.645476,3.754411755,0,0,0,0,0,144,568,74,3,3,1.062086658,1.153299279,1.317173431,1.144819439,1.019686344,1.127799327,1.352225729,1.133094505,1.042383188,1.161466251,1.327545681,1.131968894,1.037713215,1.085817628,1.28644699,1.102234233
A99470,"Accountable Care Coalition of DeKalb, LLC.",1/1/2013,1,0,,,1,0.6,0.6,-0.02,0.02,154953182.1,151981617.6,"2,971,564",0,0,18446,17908.75,416.5833333,2549.333333,443.3333333,14499.5,3655,8244,4664,1883,11045,7401,10951,6758,340,80,4,313,62601.99004,7747.353531,11554.21059,6967.807069,2392.317198,2079.046914,108.590377,119.3123922,106.9176901,243.3768123,300.3764229,0,2993.011753,166.5513244,392.0278954,264.4659965,263.487765,240.0926869,3.015117464,7.1469451,13.23301554,13.6238641,7.984477729,7.202780608,141.6397973,672.9617688,27.63857675,561.984394,186.1555856,546.7971356,265.6653499,9156.800067,3579.670291,5103.588827,468.7390946,4.801853739,0,0,0,0,0,143,455,58,3,0,0.935354979,1.05855454,1.003756822,0.978074195,0.925518359,1.015803838,0.95401746,0.972128646,0.928979961,1.015336346,0.930754672,0.961198806,0.931365788,1.022111992,0.975631059,0.970196311
A05967,"Accountable Care Coalition of South Georgia, LLC.",1/1/2013,0,0,,,1,0.5,0.5,,0.036651652,45664034.87,45530111.26,"133,924",0,,5782,5615,81.58333333,522.6666667,141.5833333,4869.166667,782,2490,1750,760,3394,2388,4323,1409,7,2,3,38,66988.43016,7259.277247,12255.22551,7092.72372,2382.084122,2185.646851,32.55228503,131.339151,46.02683353,396.3307229,556.5228012,0,2623.017687,150.4974739,370.8049026,392.6730823,297.0614426,280.3205699,0.89047195,7.836153161,8.014247551,14.2475512,11.04185218,10.50756901,155.7533376,727.2727273,66.25111309,506.5004452,170.6144257,489.5814782,224.0427427,9690.47195,4910.774711,4159.216385,538.5574354,81.92341941,0,0,0,0,0,22,8,12,1,0,0.998338692,1.136966799,0.95592294,0.956159138,0.977344894,1.045456806,0.990029457,0.941534529,0.948518559,1.071692624,0.891378502,0.945293889,0.995557214,1.11049842,1.024705509,0.975516548
A71510,"Northwest Ohio ACO, LLC",1/1/2013,0,0,,,1,0.5,0.5,,0.028966593,118674598.5,124610228,"-5,935,630",0,,11722,11267.91667,159,2561.583333,613.6666667,7933.666667,3194,4515,2712,1301,6601,5121,9608,1726,64,80,4,240,65633.80989,9865.040101,14354.2309,10095.66198,3818.817204,3424.943838,204.8054955,160.8634316,107.077806,363.5121983,1163.268187,0,3080.810081,141.6922291,468.850703,377.4450481,439.0341308,408.3274785,5.946085863,10.47221092,14.28835558,18.63698554,19.87945124,12.69089968,180.8442254,759.16006,116.8805236,947.9125837,305.2915727,806.8927264,272.277484,9427.652258,3702.281552,4858.484636,862.0937026,4.792367711,0,0,0,0,0,82,382,63,0,3,1.044376931,1.335835436,1.227567064,1.339152738,1.068082331,1.305095519,1.248967158,1.256065348,1.026542571,1.229853781,1.217209856,1.200289219,1.062638412,1.23105447,1.156602228,1.166627195
A41867,"Wellmont Integrated Network, LLC",1/1/2013,0,0,,,1,0.5,0.5,,0.029303861,91308093.95,92556428.25,"-1,248,334",0,,11160,10783.25,51.91666667,2876.666667,751.6666667,7103,3396,4195,2592,977,6105,5055,10922,155,14,4,0,65,65126.44102,6667.918704,13107.98069,8466.99548,2717.091943,2273.340148,79.02703625,348.2177462,44.09266591,127.6668459,429.1276976,0,2573.160681,224.8352635,758.1148053,448.6091467,350.0799852,315.0256184,2.503883338,22.99863214,9.551851251,16.785292,15.95066423,16.59981916,179.6919567,714.4894467,46.92462848,910.2079614,238.7035449,867.9201539,253.541372,9311.663923,4003.987666,3751.002713,1503.16463,53.50891429,0,0,0,0,0,163,242,104,2,4,1.03033833,0.99417998,1.183360372,1.12774732,1.015537456,0.993955197,1.186390932,1.130804146,1.001883645,1.012961479,1.132394019,1.118122381,0.981510033,0.979946807,1.113965044,1.103700402
A21778,"Lahey Clinical Performance Accountable Care Organization, LLC",1/1/2013,0,0,,,1,0.5,0.5,,0.023296243,393409758.7,414617442.1,"-21,207,683",0,,37037,35983.33333,190,4409.916667,1518.666667,29864.75,5805,15113,10855,5264,20352,16685,35438,358,275,173,15,778,102966.6265,12557.09881,19089.87297,10403.12978,4038.645843,3293.362132,272.9415428,335.3818404,221.7959756,281.5064083,1123.014036,0.075013612,2510.944773,226.0163775,729.4614328,234.938772,347.8554887,300.4446503,8.22603057,17.17461788,21.98239926,14.89578509,11.94997684,12.31125521,155.7753444,830.6252208,103.8258453,720.0555813,238.0546549,679.2311255,285.3543307,10211.53312,3533.135711,5011.403428,1660.685503,6.308476146,0,0,0,0,0,262,925,221,2,15,1.069742939,1.134274326,1.024931277,1.021875069,1.074836255,1.131341285,1.015373801,1.006627538,1.096522087,1.150592316,1.036303384,1.023629675,1.104035514,1.172359554,1.107798119,1.05264037
A95164,"Mercy ACO, LLC",1/1/2013,0,0,,,1,0.5,0.5,,0.023313244,285420335.8,288067201.2,"-2,646,865",0,,36867,35736.75,222.5,6264.5,1546.75,27703,7794,15321,9834,3918,20729,16138,35888,370,125,67,86,331,73584.92348,7736.459086,11181.80623,7433.637116,2730.967994,2496.231032,81.20910902,126.2918535,40.92861987,225.3697521,538.1647356,3.030602447,1998.055445,115.4759276,306.6061161,291.6756736,299.1038637,282.6222306,2.490433517,7.723142144,6.184110195,11.80857241,8.786473308,12.75997398,145.4096742,602.5666338,61.89706675,695.4465641,185.0196227,617.0398819,249.5470349,7986.288625,2535.737021,2862.963196,718.4201138,1869.168293,0,0,28,0,0,271,628,161,3,4,1.002672178,0.996138702,0.95741471,0.96735804,0.979570494,0.997804969,0.966917131,0.974486663,0.993021837,0.991671298,0.979425467,0.976373559,1.000073921,1.006460531,1.011124939,0.993106545
A06339,"Accountable Care Coalition of North Central Florida, LLC.",1/1/2013,0,0,,,1,0.5,0.5,,0.037354354,57792718.86,60410844.21,"-2,618,125",0,,5548,5358.166667,59.16666667,729.3333333,335.1666667,4234.5,974,2361,1547,666,3047,2501,4693,721,25,37,7,65,83014.97157,10525.50533,19347.99014,9762.125827,3308.556761,2958.493912,158.0429568,147.6333995,102.5666532,514.7122,1307.529914,0,4239.751226,164.3344095,685.867069,287.4953772,379.6074528,351.9860649,4.479143986,7.838501975,15.30374195,18.47646894,11.38449096,7.838501975,174.0273396,764.9842271,119.8171016,721.8887057,284.6122741,875.2993872,313.913341,11757.3797,6051.136894,4892.345019,767.4266696,46.47111885,0,0,0,0,0,28,9,17,0,0,1.007374905,1.222369696,1.151766963,1.082852583,1.046164627,1.167403116,1.105854015,1.067959495,1.017232127,1.130401922,1.079785681,1.038276446,1.067810004,1.178075083,1.134509428,1.058980475
A73727,"Indiana Lakes ACO, LLC",1/1/2013,0,0,,,1,0.5,0.5,,0.031801802,62349930.88,63024467.57,"-674,537",0,,8198,7900.083333,28.83333333,935.8333333,264.5833333,6670.833333,1234,3106,2445,1413,4809,3389,7978,49,23,62,4,82,70905.24604,8296.599235,10983.07572,7541.765408,2462.4471,2275.194165,80.146289,63.46984395,68.81290204,262.6653619,1112.130435,0,2038.6223,109.5473306,184.136873,247.4352154,278.0983323,261.1364859,2.278456978,4.430333013,10.2530564,12.78467527,8.98724697,13.92390376,125.4826255,760.6177606,100.1255261,626.3225072,170.7576924,556.7029884,192.9093575,8105.990443,4349.827534,3091.486377,603.0316136,61.64491936,0,1,0,0,0,51,123,37,0,0,0.947044524,1.098607965,1.027315433,0.980123239,0.939620629,1.060442154,1.002430606,0.976024233,1.006218558,1.045532515,0.972158689,0.972973497,1.041289346,1.047199132,0.986813882,0.993977839
A83092,Saint Francis HealthCare Partners ACO Inc.,1/1/2013,0,0,,,1,0.5,0.5,,0.025315663,213292596,212163353.6,"1,129,242",0,,19210,18617.91667,235.6666667,2035.5,2415.666667,13931.08333,2733,7418,5943,3116,11198,8012,15428,2770,193,343,11,465,91278.94488,10731.80671,15764.18582,9383.788397,3766.400133,3439.504108,74.63636599,133.1353272,149.5572041,269.2002913,1486.081947,0,3295.113912,240.9835622,615.1016963,255.4248162,362.2317212,340.6396169,2.255891502,6.982521317,12.35369156,17.34887989,10.63491708,9.668106439,157.4853151,810.4461026,142.1211647,709.4241658,297.7239666,697.9298615,232.303113,9865.228387,3533.424345,4550.938836,1771.411946,9.453259629,0,0,0,0,0,228,602,89,3,3,0.99492794,1.1608555,1.040925702,1.032642665,0.995020036,1.16104793,1.083508285,1.017129554,1.023370552,1.176108119,1.070856433,1.018661221,1.033947175,1.19966953,1.087174955,1.027110483
A32930,"OneCare Vermont Accountable Care Organization, LLC",1/1/2013,0,0,,,1,0.5,0.5,,0.022683323,357274467.4,356941047.1,"333,420",0,,43166,41702,162.8333333,7119.833333,2691.833333,31727.5,8948,17465,11281,5472,24279,18887,41954,152,103,46,23,888,72581.83139,8068.64582,11121.01197,8123.520016,2663.660992,2483.196654,4.770911297,91.83747286,89.04621408,138.0235764,967.6146347,4.285494613,1595.452505,166.8634535,451.5740268,229.2816469,256.3666011,243.0339073,0.095918661,4.460217735,8.728598149,10.91074769,9.711764424,13.64442952,132.8376206,767.0819936,79.39667162,754.7359839,138.5065465,455.6376193,159.0091602,7961.368759,2729.797132,2933.983982,990.3122152,1307.27543,7,10,8,0,0,500,1585,270,3,11,1.062609296,0.999994646,0.965054202,0.971423732,1.044086427,0.990029485,0.940916176,0.953705193,1.040972729,0.970960207,0.912091674,0.946446427,1.03121162,0.971753374,0.913219552,0.955820227
A96588,Alexian Brothers Accountable Care Organization,1/1/2013,0,0,,,1,0.5,0.5,,0.025386877,248107103.7,263586183.8,"-15,479,080",0,,19032,18235,206.1666667,1892.666667,727.3333333,15408.83333,2776,8315,5031,2910,10994,8038,16749,878,562,198,4,641,112676.9493,12113.34293,25886.83844,12888.78058,4949.958894,4211.813222,206.4699305,497.8773152,175.9802939,450.5454935,2690.00633,0,4043.994044,243.1130666,920.898045,264.4996218,481.7196046,432.9718837,4.496415206,26.26564492,17.98566082,16.34063087,13.05057096,13.76341728,188.1923311,816.6768107,201.8451753,770.3126928,362.4000987,821.1441183,305.5368967,11627.45555,4848.999959,5332.583931,1439.565712,6.305948154,0,0,0,0,0,427,1056,105,0,10,1.105881257,1.200458521,1.172266702,1.123128563,1.055089836,1.159272213,1.168866749,1.096175703,1.130506221,1.189058122,1.205159221,1.111694833,1.168544916,1.150647975,1.276544079,1.135863248
A34796,"Maryland Collaborative Care, LLC.",1/1/2013,0,0,,,1,0.5,0.5,,0.026813963,164325484.9,162315784.7,"2,009,700",0,,15465,15020.41667,144.1666667,1527.083333,1676.5,11672.66667,2108,6774,4464,2119,9596,5869,10201,2587,1161,502,10,1004,95255.38897,11321.35785,10460.23077,9745.665002,3641.613514,3441.846617,18.73664976,144.9248365,50.15335973,146.1437759,833.0249285,5.625482118,4059.857624,110.6801476,356.4055641,226.4112531,290.1191077,276.2056397,0.46600132,8.321452149,4.926299672,11.65003301,8.854025086,8.05516568,143.4071222,784.1674687,76.2910733,619.2491831,229.6055077,665.0504557,343.6426879,10978.59168,4554.297475,5864.626616,555.8730035,3.79458218,0,0,0,0,0,72,47,17,0,1,1.067905914,1.123927893,0.949467597,1.06831881,1.090036341,1.118752486,0.930550026,1.016586769,1.008814626,1.109936733,0.912448799,1.022416621,1.063653845,1.088484072,0.880238162,1.007121533
A28700,"Virginia Collaborative Care, LLC.",1/1/2013,0,0,,,1,0.5,0.5,,0.029120224,123017191.3,118266364.4,"4,750,827",2327905.184,,11466,11098,91.58333333,1008.666667,1014.75,8983,1455,5457,3091,1463,6914,4552,8193,1425,942,327,10,569,86100.16876,10592.57162,10323.22846,9932.222415,3338.322995,2963.779159,46.00306681,280.6907435,75.8148951,571.0340233,1143.766617,0.145314111,3455.089108,168.1356542,675.0993446,219.7092642,341.4128672,315.7325644,1.171382231,15.227969,9.190845197,12.79509822,10.99297171,9.010632546,177.186527,778.0922729,104.7936565,782.2130114,275.7253559,683.546585,313.0293747,10620.47216,5576.590377,4619.030456,416.7417553,8.109569292,0,0,0,0,0,64,15,6,1,0,1.019218184,1.202859679,0.96565329,1.035890751,1.036287469,1.217959874,0.945709648,1.033001488,1.031747596,1.203324869,0.918268471,1.015649961,1.027562384,1.189746146,0.932709422,0.989167943
A42036,"Cedars-Sinai Accountable Care, LLC",1/1/2013,0,0,,,1,0.5,0.5,,0.029808562,145443118.1,152575529.5,"-7,132,411",0,,10319,9937,249.1666667,1200.666667,1110.333333,7376.833333,1842,4701,2561,1215,5782,4537,7411,1537,451,355,11,554,104507.1987,17727.6126,19172.35499,11382.00594,5180.633834,4918.479975,51.13584311,157.7161443,97.57473846,219.7200787,1119.612495,0.490953809,4744.375086,292.8931032,954.8024655,408.2720239,394.0827211,375.8679682,1.20760793,6.742477609,10.16403341,14.89383114,7.446915568,7.446915568,187.9249388,757.6828937,78.69578344,659.7564657,270.7054443,863.2384019,448.324444,11600.38241,3129.817853,7949.884271,504.4782127,16.20207306,0,0,0,0,0,219,663,78,4,1,1.128928325,1.561051301,1.231965799,1.140125966,1.109203569,1.454051324,1.144214151,1.106771037,1.127704099,1.597816612,1.111804288,1.104063044,1.071162398,1.574219973,1.165545506,1.123710223
A69364,"Summit Health-Virtua, Inc.",1/1/2013,0,0,,,1,0.5,0.5,,0.027683537,127285468.9,132208080.5,"-4,922,612",0,,13860,13416.58333,130.5833333,1789.166667,541.3333333,10955.5,2405,5884,3759,1812,8271,5589,11490,1788,128,129,4,321,89850.52454,8922.501905,15539.89686,8771.757783,3114.75162,2823.272378,122.744153,174.0448418,62.16767938,342.1673336,774.177058,0,3721.233621,128.6191812,382.9423671,221.2544863,320.6479543,301.5670905,2.459642607,10.50938205,6.111839204,13.78890552,13.78890552,9.614966553,147.5888943,782.7569411,76.77066317,699.581985,246.486003,679.0849633,297.2440823,10380.88435,4199.578879,5388.331605,789.0980689,3.875800471,0,0,0,0,0,166,156,39,0,0,0.990787065,0.909188063,0.947219156,1.001027456,1.06819628,0.989019824,1.086509086,1.050630099,1.047869697,1.025027978,1.142597607,1.05001189,1.037766552,1.011393915,1.157412498,1.034978613
A02541,Commonwealth Primary Care ACO,1/1/2013,0,0,,,1,0.5,0.5,,0.037984985,44488623.89,43932405.7,"556,218",0,,5338,5182,53.16666667,605.6666667,153.5,4369.666667,891,2720,1295,432,2944,2394,4775,177,64,162,30,130,61605.71593,8651.672719,8958.619001,7790.492946,2440.321908,2068.277475,84.49938262,249.1756825,60.80880739,195.3924322,249.6481279,0,3787.951343,67.07339755,359.2728115,261.781718,250.62705,225.5450511,2.315261432,15.04919931,7.717538105,8.489291916,7.717538105,5.788153579,126.6447368,763.1578947,29.3266448,567.2390507,167.0847,735.288443,335.1340922,10355.39263,4759.019873,4974.532124,605.0549875,16.78564538,0,0,0,0,0,100,140,21,0,0,0.956523768,1.036059789,1.011034032,0.999242351,1.003224394,0.992749757,0.930680816,0.988359682,1.01524724,0.961036875,0.890019919,0.973482312,0.999318488,1.023019566,0.965851653,0.961312901
A12533,"Southcoast Accountable Care Organization, LLC",1/1/2013,0,0,,,1,0.5,0.5,,0.025188438,184538570.2,190498309,"-5,959,739",0,,19528,18963.58333,87.75,3047.583333,943.9166667,14884.33333,3804,8000,4992,2732,11335,8193,18557,341,67,52,19,492,99139.02557,9012.251395,13595.4782,9506.658491,3455.470079,3059.672044,81.7728324,191.1061985,157.1158076,174.4991104,1059.803905,0,2662.95327,219.9959361,677.3957921,213.2871559,336.4343061,308.8551302,2.636632493,9.228213725,15.71432966,15.02880521,15.39793376,12.65583597,158.8594705,805.4989817,91.59661281,780.8123465,259.2337067,729.0288843,243.9412383,9623.444936,3629.79922,4808.110282,1178.785655,6.749779182,0,0,0,0,0,249,340,102,0,0,1.039479455,1.069487112,0.978784302,1.040779981,1.029898664,1.069641368,1.02790699,1.027241398,1.077490853,1.039727846,0.999972119,1.019438687,1.085772457,1.017560344,1.034697135,1.045856613
A14881,"Cape Cod Health Network ACO, LLC",1/1/2013,0,0,,,1,0.5,0.5,,0.025307262,194896093.4,194684814,"211,279",0,,19231,18734.91667,50,1549.333333,469.25,16666.33333,2165,7908,6139,3019,11377,7854,18536,218,44,35,41,357,120283.6802,9733.191857,15781.51239,9971.31123,3579.200801,3130.893327,61.77056588,284.731748,123.1631305,417.748562,1135.845246,0,2775.172098,190.0213354,745.7845724,174.232143,279.1579004,252.6832697,1.601288147,13.23731535,11.6360272,11.6360272,5.711261059,8.11319328,123.4567901,841.7695473,105.2580076,704.8336662,206.0324083,578.9724178,266.1340901,10119.34045,4545.042901,4675.281004,877.0255183,21.99102389,0,0,0,0,0,105,264,69,0,3,0.991719346,1.104015292,1.0609459,1.026442166,1.005903327,1.090049383,1.111703811,1.025042036,1.073714673,1.096501374,1.055986316,1.01773436,1.04268536,1.056235609,1.08760126,1.01100454
A45364,"APCN-ACO, A MEDICAL PROFESSIONAL CORPORATION",1/1/2013,0,0,,,1,0.5,0.5,,0.031637638,97626841.28,101445108.2,"-3,818,267",0,,8362,8143.916667,114.6666667,612.0833333,6059.083333,1358.083333,822,2703,3138,1699,5042,3320,1014,99,5836,299,6,1108,106725.2819,15281.34037,10472.45872,12076.07926,4254.710313,3067.28016,515.874619,440.7170702,308.2981907,97.72032977,2365.324146,0,3961.362957,325.9681151,793.575839,280.614422,333.9916297,276.2798408,15.226089,19.27819333,23.20750663,11.91073091,5.280014735,10.19165635,171.3692946,752.2821577,128.6850103,493.6199822,263.1411995,553.2964278,209.6043059,13058.70435,7965.700369,4966.283627,122.2998762,4.420477453,0,0,0,0,0,56,44,2,0,0,1.109684132,1.310220219,0.984517482,1.234520505,1.103974708,1.368255895,0.999097589,1.224939212,1.151269011,1.379495363,1.009559051,1.234469823,1.146879331,1.353895215,0.993532138,1.218249512
A38167,"HNMC Hospital/Physician ACO, LLC",1/1/2013,0,0,,,1,0.5,0.5,,0.029834367,124770206.2,128878837.9,"-4,108,632",0,,10276,9983.916667,113.4166667,837.5,1874.083333,7158.916667,1206,4114,3342,1614,6178,4098,6923,688,1389,546,3,727,109148.2444,13414.17735,12801.76508,11352.78752,4134.795489,3751.207165,56.43601009,167.881694,175.0086185,178.6941576,1956.506433,0,4328.53123,223.7806725,431.4601662,229.7951675,361.2810604,337.8433647,1.702738571,9.314981595,12.41997546,15.9256137,14.22287512,9.51530378,167.8072002,808.0928295,128.907326,596.1588221,284.1570192,728.6719474,312.2021251,12772.44235,5781.198094,6628.260452,357.9757443,5.008054621,0,0,0,0,0,47,150,12,1,1,1.089791321,1.142353684,1.048585615,1.129909747,1.048468655,1.205705069,0.992798293,1.103564607,1.039173599,1.133303681,0.963793955,1.106382406,1.031491798,1.141784973,0.976142536,1.104529494
A73340,"Ochsner Accountable Care Network, LLC",1/1/2013,0,0,,,1,0.5,0.5,,0.02468709,230677772.9,228706431.2,"1,971,342",0,,23129,22374.66667,489.6666667,4498.333333,1626.916667,15759.75,5974,9938,5047,2170,13154,9975,16230,6315,125,146,19,294,61674.56519,10187.35143,12716.65374,8375.222576,3170.372574,2541.471926,333.5647049,210.4214553,121.5779676,171.8573971,247.3988445,3.343784624,2315.157534,89.93160818,917.8538455,357.259501,336.8541803,297.032358,10.90519039,12.51415291,16.22370538,17.65389429,7.597878553,8.000119182,176.0778052,722.4560894,30.1680472,867.3648769,230.4838806,705.6194506,275.7582981,8667.928014,2644.776831,5011.65008,1001.668554,9.832548716,0,0,0,0,0,244,977,142,3,8,0.99475107,1.208429564,1.066175522,1.065391135,0.986373795,1.208075516,1.116135875,1.063644688,0.971350062,1.201410676,1.077019797,1.051666804,0.988006035,1.187333292,1.059556271,1.058420994
A81035,"Christie Clinic Physician Services, LLC",1/1/2013,0,0,,,1,0.5,0.5,,0.032516517,63109372.63,64519999.39,"-1,410,627",0,,7741,7467.833333,45.66666667,998.4166667,215.0833333,6208.666667,1394,3309,2139,899,4490,3251,6925,663,48,9,2,94,76821.23706,9483.118002,13029.81265,7850.515027,2859.340722,2474.437775,18.03129103,343.5413555,34.97088437,181.8086737,749.9639998,0,2905.449787,72.65979636,306.417079,351.3495672,308.7910371,283.7503069,0.267815297,21.82694668,2.945968264,15.93501016,12.185596,8.703997143,162.5794732,758.8555858,67.48945477,701.9438927,218.5372821,617.7159819,397.3039927,8992.30031,3329.881492,4042.671904,1590.555047,29.19186734,0,0,0,0,0,43,98,23,0,0,1.00575375,1.179767735,1.10270871,1.056446029,0.953341769,1.163970816,1.071548361,1.051972287,0.975212791,1.140975638,1.01828859,1.043009086,1.054983944,1.150947681,1.066161604,1.055837325
A94621,Collaborative Care of Florida LLC,1/1/2013,0,0,,,1,0.5,0.5,,0.029839768,79613642.3,76615315.81,"2,998,326",1469179.979,,10267,10006.25,65.33333333,838.75,117.0833333,8985.083333,1331,5281,2797,858,5807,4460,8793,988,100,129,6,251,58948.79551,8097.315021,9081.631404,7224.091469,2011.812499,1894.758098,42.8744413,64.40149487,33.22472495,130.721641,236.6584216,0,3525.838241,53.54732595,432.1413536,253.9276862,247.2454716,237.0518426,1.099312929,3.897564023,5.19675203,7.695190506,7.995003123,6.19612742,123.1028668,780.3541315,25.48407246,435.5277951,172.5921299,669.9812617,341.9862586,10649.04435,4117.826359,6036.327295,489.3941287,5.496564647,0,0,0,0,0,50,49,14,0,0,0.948542048,1.152532489,1.006833411,0.970640619,1.021621252,1.026358082,0.858704851,0.968452302,1.04081618,0.996218686,0.936950463,0.965303679,1.054095358,1.038874042,0.885053326,0.97522216
