ACO_Num,ACO_Name,ACO_State,Start_Date,Track1,Track2,Adv_Pay,N_AB,Sav_rate,MinSavPerc,BnchmkMinExp,GenSaveLoss,EarnSaveLoss,QualScore,UpdatedBnchmk,HistBnchmk,ABtotBnchmk,ABtotExp,Adv_Pay_Amt,Adv_Pay_Recoup,QualPerfShare,FinalShareRate,Per_Capita_Exp_ALL_ESRD_BY1,Per_Capita_Exp_ALL_DIS_BY1,Per_Capita_Exp_ALL_AGDU_BY1,Per_Capita_Exp_ALL_AGND_BY1,Per_Capita_Exp_ALL_ESRD_BY2,Per_Capita_Exp_ALL_DIS_BY2,Per_Capita_Exp_ALL_AGDU_BY2,Per_Capita_Exp_ALL_AGND_BY2,Per_Capita_Exp_ALL_ESRD_BY3,Per_Capita_Exp_ALL_DIS_BY3,Per_Capita_Exp_ALL_AGDU_BY3,Per_Capita_Exp_ALL_AGND_BY3,Per_Capita_Exp_ALL_ESRD_PY,Per_Capita_Exp_ALL_DIS_PY,Per_Capita_Exp_ALL_AGDU_PY,Per_Capita_Exp_ALL_AGND_PY,Per_Capita_Exp_TOTAL_PY,CMS_HCC_RiskScore_ESRD_BY1,CMS_HCC_RiskScore_DIS_BY1,CMS_HCC_RiskScore_AGDU_BY1,CMS_HCC_RiskScore_AGND_BY1,CMS_HCC_RiskScore_ESRD_BY2,CMS_HCC_RiskScore_DIS_BY2,CMS_HCC_RiskScore_AGDU_BY2,CMS_HCC_RiskScore_AGND_BY2,CMS_HCC_RiskScore_ESRD_BY3,CMS_HCC_RiskScore_DIS_BY3,CMS_HCC_RiskScore_AGDU_BY3,CMS_HCC_RiskScore_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY,N_AB_Year_ESRD_BY3,N_AB_Year_DIS_BY3,N_AB_Year_AGED_Dual_BY3,N_AB_Year_AGED_NonDual_BY3,N_AB_Year_PY,N_AB_Year_ESRD_PY,N_AB_Year_DIS_PY,N_AB_Year_AGED_Dual_PY,N_AB_Year_AGED_NonDual_PY,N_Ben_Age_0_64,N_Ben_Age_65_74,N_Ben_Age_75_84,N_Ben_Age_85plus,N_Ben_Female,N_Ben_Male,N_Ben_Race_White,N_Ben_Race_Black,N_Ben_Race_Asian,N_Ben_Race_Hisp,N_Ben_Race_Native,N_Ben_Race_Other,CapAnn_INP_All,CapAnn_INP_S_trm,CapAnn_INP_L_trm,CapAnn_INP_Rehab,CapAnn_INP_Psych,CapAnn_HSP,CapAnn_SNF,CapAnn_INP_Other,CapAnn_OPD,CapAnn_PB,CapAnn_AmbPay,CapAnn_HHA,CapAnn_DME,ADM,ADM_S_Trm,ADM_L_Trm,ADM_Rehab,ADM_Psych,CHF_ADM,COPD_ADM,PNEU_ADM,readm_Rate_1000,prov_Rate_1000,P_SNF_ADM,P_EDV_Vis,P_EDV_Vis_HOSP,P_CT_VIS,P_MRI_VIS,P_EM_Total,P_EM_PCP_Vis,P_EM_SP_Vis,P_Nurse_Vis,P_FQHC_RHC_Vis,N_CAH,N_FQHC,N_RHC,N_ETA,N_Fac_Other,N_PCP,N_Spec,N_NP,N_PA,N_CNS
A25914,"Integral Healthcare, LLC",Florida,1/1/2013,1,0,0,7070,15.41658353,3.385985986,11296099,11296099,4627606,0.836049107,10666,10863,73272387,61976288,,,0.5,0.418024554,88629,10640,14924,11479,64008,9537,14914,11678,70922,10563,10392,9862,65869,8488,12943,8572,9022,1.051900774,1.223968529,1.266928005,1.314360251,1.000385841,1.230401775,1.225098146,1.310666638,0.997171935,1.233223106,1.219750373,1.296767366,1.009617174,1.166588358,1.158954551,1.260698385,37.83333333,1114.5,277.4166667,5562.5,6869.416667,36.66666667,1098.75,247.5,5486.5,1393,3004,1861,812,3836,3234,6543,283,27,103,5,109,2900,2260,49,509,99,125,228,0,1043,4037,87,644,218,333.6527847,291.2911091,1.892445986,27.07653488,13.39269467,11.93696699,13.97498575,5.531765191,150.1954216,758.7939699,24.74737059,649.1089734,228.5492461,679.5336819,360.7293196,10687.51592,3453.131634,6336.928172,710.9773998,186.4787161,0,0,2,0,0,63,58,33,0,0
A14086,"Yuma Accountable Care Organization, LLC",Arizona,1/1/2013,1,0,0,4012,-8.240130255,4.443121561,-2689295,0,0,0,8328,8310,32636558,35325853,,,0.5,0,70583,8412,11377,8758,72949,7252,10361,8250,60827,8015,10734,7851,87647,11827,9875,8344,9015,1.054004716,1.191589769,1.000152921,1.045435261,1.007974344,1.120221914,0.924190695,1.004407585,0.89486009,1.077778422,0.868457528,0.965061327,0.963957912,1.110854132,0.760746312,0.960141922,27.08333333,309,128.9166667,3596.25,3918.666667,21.41666667,221.5833333,103.6666667,3572,379,1997,1276,360,2123,1889,3672,46,13,194,19,68,3136,2596,20,523,11,222,255,0,1538,3444,108,300,241,274.5831916,242.4293978,0.51037768,30.62266077,1.020755359,9.44198707,8.166042872,12.50425315,162.3529412,784.7058824,28.07077237,480.7757741,168.4246342,750,312.3511398,9881.677441,4410.173528,4520.925485,920.2109561,30.36747193,0,0,0,0,0,13,77,6,0,0
A02472,"American Health Network of Ohio Care Organization, LLC",Ohio,1/1/2013,1,0,1,8020,1.765659601,3.197997998,1641283,0,0,0.851674107,12103,11530,92955781,91314498,1625740,0,0.5,0.425837054,96731,9205,12455,10231,99874,9335,11328,10911,89212,10245,14646,10851,113395,11253,16097,10433,11889,1.00013369,1.138941006,1.066026451,1.045970104,1.062438835,1.151550837,1.048447698,1.053972336,1.050615488,1.175078739,1.086645078,1.062887856,1.153869998,1.230942371,1.153117795,1.074223393,62.41666667,1241.083333,364,5740.833333,7680.333333,78.08333333,1318.916667,364.5833333,5918.75,1654,3070,2014,1282,4665,3355,7140,633,84,7,1,155,3862,3348,373,108,151,692,1824,0,1969,2959,310,682,278,394.2537216,365.9997396,7.942363613,5.98932338,14.32229504,17.05655137,13.93168699,11.19743067,190.3624054,806.0533652,151.165314,830.9535176,283.9720498,775.2267697,226.6828697,10276.7675,5986.979732,3279.024348,994.8786945,15.88472723,0,0,0,0,0,49,12,22,0,0
A07870,"ProCare Med, LLC",Florida,1/1/2013,1,0,0,36355,4.93554169,2.336444548,17486002,17486002,7977169,0.931026786,9980,10008,354287385,336801384,,,0.5,0.465513393,76148,9849,14130,10067,85868,9284,15300,9735,86700,10257,13907,9700,78139,9742,12990,9127,9488,1.089984625,1.179309389,1.068141473,1.05310571,1.127103693,1.103285517,1.106764991,1.069963561,1.106233008,1.107211258,1.054134596,1.051463004,1.089134586,1.090975832,1.000928237,1.04675934,73.83333333,1566.75,385.5,21463.33333,35498.91667,124.8333333,2325.166667,717.3333333,32331.58333,3580,17260,11249,4266,19693,16662,34548,740,100,326,23,618,2347,2150,27,123,64,180,568,0,1071,4644,78,540,270,270.7124865,255.2753957,0.619737222,7.267827422,7.549526159,9.352398078,5.802993988,7.09880818,163.5715164,810.601402,55.57916087,508.5507304,187.8085482,851.1809046,346.0668988,11535.61963,4781.976915,6026.634616,704.6412215,22.36687974,0,0,0,0,0,99,48,27,0,0
A43641,"National ACO, LLC","California,  Pennsylvania",1/1/2013,1,0,1,5512,1.590618069,3.746246246,1581328,0,0,0.866629464,18601,19104,99415919,97834591,0,0,0.5,0.433314732,130735,17826,22639,16487,134544,19159,21871,16802,136411,17491,21200,14619,121701,19250,21090,14275,18305,1.103225275,1.383086964,1.221683072,1.260789516,1.170486403,1.49555761,1.253804315,1.324440573,1.214583377,1.470106637,1.291047461,1.277045938,1.142390764,1.364618542,1.200686176,1.270709897,81.5,919.75,1396.333333,3285.916667,5344.666667,82.08333333,832.5833333,1259.083333,3170.916667,1034,2092,1495,891,3077,2435,3756,675,606,195,6,274,6442,5016,727,307,643,408,2652,0,2137,5590,456,1737,268,543.1582886,462.3300487,17.7747287,14.78109018,48.27242111,17.96183111,17.40052389,8.60671074,187.6675603,764.075067,165.9598354,899.9625795,397.4055133,839.9027068,390.4827242,12811.65024,5454.035175,6884.807285,458.0266933,14.78109018,0,0,0,0,0,33,14,5,1,0
A51491,Billings Clinic,"Wyoming,  Montana",1/1/2013,1,0,0,12635,-4.528774282,2.841868374,-4580295,0,0,0.891294643,8251,8127,101137626,105717921,,,0.5,0.445647321,54159,8186,12188,7617,57672,8897,11036,7743,60465,9053,9618,7569,64361,10315,11152,7997,8625,0.936214829,1.085970782,1.082144422,0.953029369,0.951953602,1.063058687,1.009950734,0.967154686,0.953285278,1.053756002,1.02997643,0.972433712,0.989849417,1.090091787,1.044146571,1.008534219,59.66666667,1247.5,391.3333333,10117.25,12256.91667,60.41666667,1316.583333,395,10484.91667,1801,5664,3520,1650,7122,5513,12077,32,16,38,261,211,2795,2656,94,42,22,165,537,0,2912,1907,85,129,279,266.2170339,260.2612131,2.610770789,2.121251266,1.223798808,9.21928435,9.708803873,11.01418927,134.0860974,774.1707834,60.04772815,618.5895039,145.5504715,643.2286532,253.8974593,7626.632582,2720.259989,3107.306759,1767.410238,31.65559582,0,0,0,0,5,87,303,42,3,0
A05696,"KCMPA-ACO, LLC","Missouri,  Kansas",1/1/2013,1,0,1,13419,-4.304383353,2.794818964,-5249924,0,0,0.895535714,9364,9137,121966936,127216860,2394520,0,0.5,0.447767857,84244,10271,17070,8661,85199,10306,16912,8496,65476,10254,12304,8212,87714,10816,16788,8654,9768,1.053222186,1.175929587,1.123367918,0.9915674,1.010756269,1.144799019,1.093693664,0.990386277,1.013341716,1.148156611,1.173753628,0.988071845,1.021923443,1.198757892,1.128888002,1.003862039,85.08333333,1393.916667,251.25,10398.66667,13024.5,111.75,1518.416667,292.8333333,11101.5,2134,6101,3576,1608,7602,5817,11911,1106,97,84,21,200,3343,2798,213,316,56,416,698,3,1892,2893,85,475,236,366.6935391,334.6001766,5.911935199,18.58036777,7.370724404,15.58601098,5.83515682,9.290183884,162.2171371,792.0162726,72.86268187,647.0114016,252.7544244,694.3068832,248.2245,8892.318323,4721.563208,3569.196514,584.4370225,17.12157856,0,0,0,0,0,57,12,20,0,0
A54437,Integrated ACO LLC,Texas,1/1/2013,1,0,1,9827,8.344234167,3.017217217,9531617,9531617,3952717,0.846316964,12014,11703,114229980,104698363,0,0,0.5,0.423158482,81566,10851,15252,10841,76787,9958,14699,10521,76461,10368,14773,10255,80158,10195,13483,9554,11011,1.038998046,1.184398453,1.077371881,1.071260214,1.047293653,1.177693988,1.092147953,1.087945092,1.052651145,1.137856786,1.060389573,1.081542416,1.107797245,1.183449179,1.037967878,1.096793112,124,1369.416667,1285.833333,7368.166667,9508.333333,121.5833333,1297,1129.416667,6960.333333,1713,3893,2886,1335,5751,4076,8026,743,78,751,17,212,3638,2680,142,716,114,439,1041,9,1596,3163,167,1048,238,381.8755478,325.7142857,4.101665206,39.43908852,12.30499562,14.30324277,9.465381245,11.88431201,152.1818849,730.8397506,74.56617003,788.8869413,238.948291,692.3400526,239.5793164,10685.15337,4971.323401,4732.795793,675.4075373,305.6266433,0,0,1,0,0,19,3,5,1,0
A00934,HHC ACO Inc,New York,1/1/2013,1,0,0,13294,6.072916621,2.802320464,7122016,7122016,2644605,0.7578125,9094,9002,117275057,110153040,,,0.5,0.37890625,79823,8035,8019,7629,76974,8304,7752,7440,76649,8020,7828,6707,75787,7932,7011,6356,8542,1.00529919,1.073160804,0.835671852,1.099720294,1.0034744,1.066501264,0.882163268,1.113973244,0.961772547,1.047593059,0.866342317,1.085646516,0.952122116,1.011714821,0.840896089,1.068718017,259.0833333,3502.5,4667.583333,4111.833333,12896.16667,280.5,3662.416667,4480.75,4472.5,4341,5086,2834,1033,7838,5456,3916,5468,768,2118,51,973,3811,3126,37,135,543,110,192,7,2497,1549,190,394,116,381.7413443,337.6972485,1.08559391,6.513563462,36.21231115,19.07543585,20.93645399,7.676699795,223.4780375,391.2150013,13.80255115,1037.362524,298.6934102,315.4425734,94.21404293,7778.900707,3310.906342,4204.970469,251.2374478,11.78644817,0,0,0,8,32,324,2058,35,1,0
A22020,Bon Secours Good Helpcare LLC,"South Carolina,  Kentucky,  Virginia,  Ohio,  New York,  Pennsylvania",1/1/2013,1,0,0,68429,-2.110148105,2,-12726370,0,0,0.914955357,9091,8919,603103151,615829521,,,0.5,0.457477679,70981,7726,11746,7779,71871,7849,13190,8031,75625,8128,13144,8205,71659,9220,13163,8353,9283,0.987524599,1.029046031,1.036094922,0.991885821,0.986340716,1.039286144,1.043362163,0.999057846,0.970759725,1.047309885,1.068705814,1.00024676,0.970117718,1.076887311,1.092219982,1.008406741,570.75,8989.5,2528,49498.41667,66341.25,694.25,8946.166667,2070.333333,54630.5,12204,30611,17904,7710,39800,28629,56314,10306,423,202,23,1161,2883,2553,68,218,71,212,667,2,2096,2942,170,404,242,295.1858761,272.7865393,2.050006595,11.81768508,8.471350781,13.24967498,7.069508036,7.340832438,157.2201829,784.1099981,57.85239199,711.0055961,205.8598534,656.4241705,244.764758,9817.752906,4076.905395,4899.621276,828.6548716,12.57136397,0,0,4,0,41,484,981,250,5,1
A78337,"Franciscan Northwest Physicians Health Network, LLC",Washington,1/1/2013,1,0,0,32410,0.527752806,2.375895863,1337639,0,0,0.853348214,8064,8078,253459464,252121824,,,0.5,0.426674107,70219,8247,8366,7447,71824,7746,7423,7471,66867,7493,6788,7620,70314,7342,6665,7595,8022,0.959505743,1.039878628,0.863028621,0.946720943,0.983703789,1.012685949,0.831261469,0.952995885,0.973593878,0.981766111,0.815174782,0.963236687,0.949756219,0.933018913,0.757232343,0.95634448,240.6666667,3338.666667,1959.5,21957.75,31430.08333,257.4166667,3713.75,1939,25519.91667,5205,14978,8720,3507,17992,14418,27776,1238,1624,167,162,1443,2596,2423,15,123,53,163,420,0,1793,2714,80,254,187,235.4750359,225.9936738,0.286349861,6.267880295,2.927131915,11.89942757,4.390697872,6.14061369,138.0519688,738.7215049,34.74378316,580.2084521,154.9152749,676.7719886,248.3925963,7749.168127,3168.556664,3399.641002,1172.093615,8.876845697,2,0,0,0,10,246,851,145,7,0
A37012,"Affiliated Physicians Medical Group ACO, Inc.",California,1/1/2013,1,0,0,7629,2.393102196,3.274074074,2636692,0,0,0,14886,13455,110178814,107542123,,,0.5,0,107937,14363,10372,12666,110464,14739,10918,13707,101260,16666,11087,12274,90030,21077,11213,13238,14530,1.048176565,1.398850246,0.87308908,1.044983957,1.106075522,1.38635853,0.890776332,1.140536511,1.07860915,1.454704057,0.901398383,1.145652136,1.068257568,1.643109723,1.026598657,1.261957764,139,911.4166667,5698.166667,1759.833333,7401.416667,189.5833333,639.6666667,4943.833333,1628.333333,938,3127,2478,1086,4379,3250,1179,275,4820,336,3,1016,4633,3550,768,181,275,181,3066,7,1713,4374,293,866,220,403.0309513,346.1499488,22.42813876,7.431009829,26.75163539,9.187430334,9.592758143,7.29590056,179.3741736,776.5535478,160.1044845,604.7490908,302.644764,555.2990982,224.8218247,12351.68943,6603.600662,5356.677213,387.4933853,3.918168819,0,0,0,0,0,0,0,0,0,0
A42284,"American Health Alliance, LLC",Florida,1/1/2013,1,0,1,7981,5.087013906,3.203603604,4756401,4756401,1906648,0.818080357,12026,11879,93500848,88744447,1440700,1440700,0.5,0.409040179,91835,12036,19383,10200,97314,13408,18078,10456,79413,14373,21723,10206,91632,12929,18630,10127,11414,1.063891912,1.37127026,1.127721341,1.079170681,1.0597947,1.30160323,1.206387183,1.068061754,1.09441225,1.42683103,1.18847372,1.099125971,1.048266834,1.393528418,1.202962996,1.134593085,78.58333333,749,285.3333333,6798.833333,7774.75,72.25,646.0833333,271.6666667,6784.75,930,3666,2536,849,4444,3537,7270,492,47,53,9,110,3182,2774,200,237,43,174,851,0,1319,5292,117,601,272,370.0440529,342.5190521,5.787967459,14.4056079,7.331425448,18.90736037,8.48901894,12.86214991,199.577167,812.6849894,81.41740892,629.602238,255.1850542,897.6494421,300.3312004,12806.4568,5757.612785,6006.88125,990.3855429,51.57722113,0,0,0,0,0,22,1,4,0,0
A87771,Indiana Care Organization LLC,Indiana,1/1/2013,1,0,0,9623,3.552697776,3.037637638,3066271,3066271,1294374,0.861495536,9237,8990,86308242,83241971,,,0.5,0.430747768,73350,7958,11729,8440,75522,8609,13764,8453,80410,8162,11440,8481,80052,8868,12959,8154,8909,1.005052213,1.138068286,1.084612849,1.04269372,0.996862051,1.089248767,1.071211637,1.009413444,0.980389595,1.095604054,1.036674991,1.018600187,1.022810166,1.120838177,1.016274887,1.022201094,57.08333333,1137.916667,310.9166667,7700.416667,9343.833333,59.91666667,1119,404.25,7760.666667,1453,4157,2696,1317,5552,4071,9326,106,37,11,5,138,2542,2248,50,215,48,305,1010,0,1848,2775,41,294,246,248.1850775,230.3123272,1.070224569,11.02331306,5.779212672,7.384549525,8.454774093,11.13033552,115.6282999,814.6779303,90.11290869,610.670139,139.4502613,631.2184507,248.1850775,9163.583825,2806.877977,4499.545155,1583.076182,274.0845121,0,0,1,0,0,27,43,14,0,0
A22066,"Qualuable Medical Professionals, LLC","Virginia,  Tennessee",1/1/2013,1,0,0,22975,9.162647606,2.470249008,16622809,16622809,7406111,0.909263393,8111,7905,181419277,164796468,,,0.5,0.454631696,70554,6623,13374,7899,82714,6583,13824,7793,68593,6462,12056,7460,66868,6548,10356,7050,7368,0.989431485,0.998457366,1.079856079,1.010876714,1.005191284,0.972765692,1.079628512,1.012467395,1.002147169,0.975160061,1.061078467,1.000880971,1.011313521,0.988934834,1.036705921,1.010684079,102.0833333,4615.25,1182.666667,17250.16667,22365.91667,97.58333333,3867,975.8333333,17425.5,4919,10377,5634,2045,13226,9749,22468,252,30,9,2,214,2221,1909,25,249,46,98,392,0,1376,2523,131,473,347,306.0460299,282.2151264,0.983639541,16.18534154,6.617211456,13.77095357,8.986888532,13.63682091,173.0941704,762.3318386,44.12964667,649.2468078,187.6515979,644.4180319,210.7224162,9326.691283,3924.006394,3297.338584,1753.337482,352.008823,0,0,1,0,0,197,389,130,4,1
A62243,"Accountable Care Coalition of Greater Augusta & Statesboro, LLC.","South Carolina,  Georgia",1/1/2013,1,0,0,20996,-6.147723663,2.490039668,-12097506,0,0,0.864174107,9685,9585,196780248,208877754,,,0.5,0.432087054,84963,8349,13557,8937,78302,8378,13662,8871,76678,8964,13319,8521,81723,9367,16179,9166,10280,1.031132818,1.114575088,1.165129815,1.055316439,1.026586675,1.09053372,1.085090527,1.041905201,1.01336975,1.089065215,1.066596915,1.040821739,1.027030495,1.11639669,1.081230286,1.022549805,214.5833333,2440.75,788.75,16353.41667,20318.83333,239,2383.916667,687.9166667,17008,3297,9328,5903,2468,12472,8524,16867,3782,89,41,6,211,3373,2768,319,272,78,406,1068,1,1724,3225,222,411,251,362.6192449,329.9894187,9.744653975,15.3059969,7.529959889,14.0756113,9.252499733,11.41797839,179.379715,739.815591,98.7753562,692.4118019,230.5250466,672.4303397,253.7055113,10052.20116,4785.855487,4645.886821,592.3076292,28.15122259,0,0,0,0,0,71,6,13,0,0
A92374,"Franciscan Union Hospital ACO, LLC","Illinois,  Indiana",1/1/2013,1,0,0,14790,-3.366559876,2.712542509,-4657528,0,0,0.856138393,9665,9632,138346793,143004320,,,0.5,0.428069196,71048,8581,11915,8761,89810,8438,12850,8642,81631,9086,14042,9007,79557,9860,14223,9111,9990,1.02900078,1.138463269,1.127286424,1.129875126,0.999605604,1.142573036,1.115562753,1.103245787,1.070747934,1.16380174,1.161423607,1.12539859,1.032669165,1.178807274,1.109265586,1.099376599,106.25,2233,545.6666667,12126.25,14314.41667,103.3333333,2275.25,704.3333333,11231.5,2912,6121,3904,1853,8579,6211,14239,343,33,7,12,156,2953,2731,37,148,62,222,976,0,2580,2645,119,405,358,322.8912577,303.4702776,0.908175324,7.824279718,10.68852497,13.97192807,12.43501598,14.25136663,175.6649987,795.3647617,80.26872675,716.2010328,209.9980789,732.7577675,273.7100709,9353.786684,3455.676969,4773.020207,841.5990872,283.4904205,1,0,4,0,3,87,156,35,0,0
A34443,"Central Florida Physicians Trust, LLC",Florida,1/1/2013,1,0,1,5800,7.120492652,3.65975976,3935066,3935066,1751289,0.908258929,9779,9438,55263957,51328891,0,0,0.5,0.454129464,73319,9041,15347,8662,77845,9667,11936,9405,76560,9304,14069,8991,69158,9423,11251,8394,9083,0.994598935,1.183089268,1.161482987,1.066800056,1.043106673,1.143269069,1.209958765,1.087492025,1.061042907,1.080489714,1.226940276,1.043542654,0.976169142,1.101091584,1.061443584,1.051778726,24.25,621.1666667,234.5833333,4983.083333,5651.25,46.33333333,589.6666667,164.5833333,4850.666667,872,2790,1555,583,3421,2379,5246,253,29,123,2,147,2413,2273,39,103,22,229,316,0,1378,4014,67,618,234,296.925459,283.1232028,0.884760009,7.255032073,5.662464057,12.20968812,8.139792081,5.485512055,161.9318182,819.6022727,30.78964831,537.4032294,204.9104181,707.6310551,363.4594116,11546.64897,4769.741208,6203.937182,550.8515815,22.11900022,0,0,0,0,0,26,1,4,0,0
A11103,Amarillo Legacy Medical ACO,Texas,1/1/2013,1,0,0,11356,-3.030122452,2.918623725,-2875759,0,0,0.868861607,8552,8510,94905701,97781460,,,0.5,0.434430804,66473,8182,10346,7552,54579,9444,10873,7790,60416,9131,12463,7883,88283,8488,12551,8100,8812,0.979697035,1.142938553,0.979730656,0.96214489,0.980782554,1.153800599,0.999324946,0.990008645,0.936379562,1.176309175,0.982146221,0.986799228,1.056240984,1.140002498,0.996951228,0.998576764,76.66666667,1347.666667,555.75,9644.75,11097,71,997,407.75,9621.25,1404,5326,3492,1134,6717,4639,10647,259,78,222,34,116,2734,2036,329,333,52,156,419,2,1262,3240,86,784,319,296.7468685,256.2854826,9.912588988,21.98792466,8.380643417,9.642245652,5.857438948,9.912588988,131.4013497,731.2425566,47.76065603,494.9986483,176.6243129,879.6972155,245.2014058,9628.097684,3586.194467,5141.659908,879.2466432,20.99666577,0,0,0,0,1,50,39,38,1,0
A67733,The Premier HealthCare Network LLC,Georgia,1/1/2013,1,0,0,4544,3.418193232,4.150375188,1725660,0,0,0.734486607,11411,10977,50484567,48758907,,,0.5,0.367243304,78610,9641,13157,8934,82349,8937,10781,8773,84764,10080,13242,8566,76447,10140,12854,8800,11021,1.005990347,1.245437238,1.00188786,1.076531508,0.984982687,1.236721412,1.088041727,1.09153209,0.979638056,1.209196835,1.170814874,1.075096072,1.041653907,1.204339077,1.157637959,1.095850556,137.9166667,929.3333333,184.9166667,3853.75,4424.25,122.5,720.25,141.9166667,3439.583333,953,1898,1230,463,2691,1853,2205,2241,30,12,0,56,3215,2790,263,95,118,411,944,0,2267,3644,382,456,256,340.6227044,311.6912471,6.554783297,5.198621235,17.17805278,17.6301068,9.267107419,7.458891338,210.0494234,720.7578254,82.72588574,787.9301577,259.0269537,650.7317625,285.4721139,9938.40764,4116.177883,4721.930271,1094.874838,5.424648246,0,0,0,0,0,18,43,8,0,0
A19446,"Akira Health, Inc.",California,1/1/2013,1,0,0,8906,-5.44439851,3.109309309,-7345792,0,0,0.809375,15612,15102,134923842,142269634,,,0.5,0.4046875,105809,14096,17869,13249,107440,14711,17970,13125,126630,16389,17165,12974,128420,16559,19776,14088,16462,1.034255457,1.1810305,1.007538854,1.037401131,1.077617583,1.171476864,1.024026128,1.039285153,1.050745376,1.180098283,1.026796022,1.04264678,1.036821529,1.257821597,1.031609989,1.065958949,83.08333333,1048,1628.5,6375.416667,8642.25,91.83333333,882.5833333,1377.833333,6290,1155,3444,2710,1597,5437,3469,6850,198,529,737,18,574,5763,5475,76,204,83,557,3420,2,2068,4512,224,1044,191,388.6719315,373.7452631,1.272816686,7.868321328,5.669819781,15.96806387,7.636900113,9.372559229,207.0041609,828.3633842,178.5414678,799.7917209,321.4440684,699.2392028,399.3173074,11399.80908,5595.996413,5532.239868,226.4456594,45.12713703,0,0,0,0,0,27,8,1,0,0
A64801,"HARTFORD HEALTHCARE ACCOUNTABLE CARE ORGANIZATION, INC.",Connecticut,1/1/2013,1,0,0,21207,2.418392762,2.487929598,5580893,0,0,0.900223214,11203,10886,230768685,225187792,,,0.5,0.450111607,83292,9921,13641,9249,76165,11281,14483,9334,79797,11516,15769,9479,77481,12109,15182,9326,10932,1.016577168,1.211374149,0.985665591,0.979558986,0.991276707,1.152917633,1.042332969,0.974188631,0.995399237,1.173803093,1.056068967,0.990791546,1.0079253,1.236665981,1.086005308,1.021821679,139.0833333,1342.75,1646.5,12138.75,20599.5,210.5833333,2073.083333,2212.5,16103.33333,2855,8524,6341,3487,12749,8458,19462,863,182,179,9,512,3464,3201,110,34,139,220,1159,0,1950,3539,195,592,222,317.3377995,299.0849293,3.009781791,1.504890895,13.73819753,15.09745382,6.068108449,8.398262094,161.1962072,836.7979577,99.90533751,699.8713561,244.7632224,747.930775,247.9671837,10510.35219,3553.872667,4806.184616,2140.925751,9.369159446,0,0,0,0,0,103,138,47,0,1
A59962,"Winchester Community Accountable Care Organization, Inc.","Massachusetts,  New Hampshire",1/1/2013,1,0,0,6245,16.02675517,3.550950951,10912999,10912999,4946317,0.925,11127,11371,68092382,57179383,,,0.5,0.4625,98326,9349,19849,12852,89825,8265,18048,12271,104043,8193,14702,10937,74705,8407,10784,9140,9344,1.042656859,1.040936311,1.131074913,1.144036629,1.012889339,0.976909648,0.997219669,1.135555526,1.064243615,0.959059246,1.028762473,1.095221279,1.116976811,0.995282567,0.940176582,1.042300553,17.66666667,683.5,162.6666667,5450.75,6119.416667,22.75,636.1666667,134.5,5326,847,2857,1707,834,3738,2507,6025,45,21,17,0,137,3088,2563,77,358,116,160,554,0,2240,2593,148,652,195,298.2310405,265.5481868,2.614628301,19.93654079,10.13168467,14.87069846,10.4585132,12.25607016,142.5605536,816.6089965,60.46327945,597.1157382,203.4507646,665.2594882,350.5236066,8698.378113,3405.389947,4552.3947,737.8154236,2.778042569,0,0,0,0,2,52,90,28,0,0
A76576,"Paradigm ACO, LLC",Florida,1/1/2013,1,0,0,5131,13.15710659,3.860660661,7131990,7131990,3156518,0.903236607,10777,10658,54206370,47074380,,,0.5,0.451618304,107342,9857,13355,8660,94793,13378,16754,9620,77191,13347,16604,10102,79993,9966,14309,8908,9359,1.025628526,1.26328845,1.040729162,0.968248524,1.000545402,1.234803323,1.260713012,1.047996506,1.058561073,1.361641511,1.366130791,1.102012931,1.034407245,1.309930164,1.077137322,1.162328376,18.41666667,259.8333333,73.08333333,4477.833333,5030,22.91666667,296.4166667,60,4650.666667,468,2768,1568,327,2707,2424,4917,93,24,9,6,82,2378,2194,91,75,18,93,474,0,1189,4602,79,522,256,288.2703777,276.5407555,2.584493042,4.771371769,4.373757455,9.741550696,9.343936382,9.542743539,169.7357886,835.868695,47.11729622,477.1371769,201.7892644,857.4552684,319.8807157,13199.40358,5811.729622,6210.934394,1056.262425,120.4771372,0,0,1,0,0,21,4,3,0,0
A85241,"Caribbean Accountable Care, Inc.",Puerto Rico,1/1/2013,1,0,0,6895,8.285085774,3.420820821,2866254,2866254,1109621,0.790066964,5115,4990,34595349,31729094,,,0.5,0.395033482,50918,4233,6404,4494,51765,4177,7650,4659,51482,3963,7866,4322,50228,3828,6686,4229,4692,0.996076624,1.045030702,0.929677838,1.142650642,0.980771852,1.091262023,1.018790814,1.169227335,1.001921663,1.022551306,0.963835381,1.184529276,0.946947938,1.003983971,0.976317588,1.198130566,98.91666667,1142.5,23.33333333,6848.833333,6762.916667,74.33333333,837.3333333,19.08333333,5832.166667,1036,2536,2323,1000,4312,2583,5111,367,3,1142,1,271,1190,1087,0,80,23,73,9,0,656,2407,87,167,198,257.8769022,245.3083605,0,6.210338242,6.358203438,8.576181381,8.132585793,8.871911774,159.5890411,660.2739726,2.513708336,628.7228144,181.578461,405.5942333,255.6589243,11322.18594,5314.127287,5985.435278,20.10966669,2.513708336,0,9,0,0,3,102,30,0,0,0
