ACO_Num,ACO_Name,ACO_State,Start_Date,Track1,Track2,Adv_Pay,N_AB,Sav_rate,MinSavPerc,BnchmkMinExp,GenSaveLoss,EarnSaveLoss,QualScore,UpdatedBnchmk,HistBnchmk,ABtotBnchmk,ABtotExp,Adv_Pay_Amt,Adv_Pay_Recoup,QualPerfShare,FinalShareRate,Per_Capita_Exp_ALL_ESRD_BY1,Per_Capita_Exp_ALL_DIS_BY1,Per_Capita_Exp_ALL_AGDU_BY1,Per_Capita_Exp_ALL_AGND_BY1,Per_Capita_Exp_ALL_ESRD_BY2,Per_Capita_Exp_ALL_DIS_BY2,Per_Capita_Exp_ALL_AGDU_BY2,Per_Capita_Exp_ALL_AGND_BY2,Per_Capita_Exp_ALL_ESRD_BY3,Per_Capita_Exp_ALL_DIS_BY3,Per_Capita_Exp_ALL_AGDU_BY3,Per_Capita_Exp_ALL_AGND_BY3,Per_Capita_Exp_ALL_ESRD_PY,Per_Capita_Exp_ALL_DIS_PY,Per_Capita_Exp_ALL_AGDU_PY,Per_Capita_Exp_ALL_AGND_PY,Per_Capita_Exp_TOTAL_PY,CMS_HCC_RiskScore_ESRD_BY1,CMS_HCC_RiskScore_DIS_BY1,CMS_HCC_RiskScore_AGDU_BY1,CMS_HCC_RiskScore_AGND_BY1,CMS_HCC_RiskScore_ESRD_BY2,CMS_HCC_RiskScore_DIS_BY2,CMS_HCC_RiskScore_AGDU_BY2,CMS_HCC_RiskScore_AGND_BY2,CMS_HCC_RiskScore_ESRD_BY3,CMS_HCC_RiskScore_DIS_BY3,CMS_HCC_RiskScore_AGDU_BY3,CMS_HCC_RiskScore_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY,N_AB_Year_ESRD_BY3,N_AB_Year_DIS_BY3,N_AB_Year_AGED_Dual_BY3,N_AB_Year_AGED_NonDual_BY3,N_AB_Year_PY,N_AB_Year_ESRD_PY,N_AB_Year_DIS_PY,N_AB_Year_AGED_Dual_PY,N_AB_Year_AGED_NonDual_PY,N_Ben_Age_0_64,N_Ben_Age_65_74,N_Ben_Age_75_84,N_Ben_Age_85plus,N_Ben_Female,N_Ben_Male,N_Ben_Race_White,N_Ben_Race_Black,N_Ben_Race_Asian,N_Ben_Race_Hisp,N_Ben_Race_Native,N_Ben_Race_Other,CapAnn_INP_All,CapAnn_INP_S_trm,CapAnn_INP_L_trm,CapAnn_INP_Rehab,CapAnn_INP_Psych,CapAnn_HSP,CapAnn_SNF,CapAnn_INP_Other,CapAnn_OPD,CapAnn_PB,CapAnn_AmbPay,CapAnn_HHA,CapAnn_DME,ADM,ADM_S_Trm,ADM_L_Trm,ADM_Rehab,ADM_Psych,chf_adm,copd_adm,pneu_adm,readm_Rate_1000,prov_Rate_1000,P_SNF_ADM,P_EDV_Vis,P_EDV_Vis_HOSP,P_CT_VIS,P_MRI_VIS,P_EM_Total,P_EM_PCP_Vis,P_EM_SP_Vis,P_Nurse_Vis,P_FQHC_RHC_Vis,N_CAH,N_FQHC,N_RHC,N_ETA,N_Fac_Other,N_PCP,N_Spec,N_NP,N_PA,N_CNS
A79092,ACONA,Alabama ,1/1/2014,1,0,0,"7,274",0.42%,3.35%,"314,501",0,0,91.38%,"10,723","10,281","75,357,979","75,043,478",  ,  ,50.00%,45.69%,"87,093","7,909","14,718","9,535","97,267","8,089","14,201","9,639","89,098","8,137","15,406","9,555","99,522","8,844","14,094","9,994","10,678",1.016,1.016,1.135,1.046,1.116,0.994,1.069,1.060,1.111,0.989,1.092,1.056,1.138,1.032,1.097,1.061,49,1321,502,5091,7028,48,1290,483,5207,1528,3040,1913,793,4363,2911,6766,416,20,8,1,63,3617,2979,171,258,241,480,1046,0,1423,3127,272,749,362,445,399,6,16,24,19,16,13,180,753,127,804,309,737,235,8619,4225,3933,438,23,0,0,0,0,0,16,1,2,0,0
A54247,"Allied Physicians ACO, LLC ",California ,1/1/2014,1,0,0,"5,797",-5.82%,3.66%,"-4,941,471",0,0,31.75%,"15,146","14,199","84,833,742","89,775,214",  ,  ,50.00%,0.00%,"101,368","15,837","10,728","13,397","111,595","17,495","11,146","13,478","101,512","19,280","11,004","13,577","105,118","21,721","13,605","12,848","16,028",1.056,1.398,0.955,1.200,1.081,1.397,0.990,1.201,1.017,1.501,1.028,1.242,1.117,1.517,1.136,1.192,108,803,4212,1847,5601,106,664,2820,2011,899,2143,1785,970,3279,2518,1524,258,2833,420,6,756,5890,4560,852,400,354,177,3098,0,1735,4743,305,1184,253,484,406,23,18,37,19,11,10,241,780,184,651,331,623,261,12988,6528,5663,610,187,0,6,0,0,0,53,54,17,2,0
A52095,Mercy Health System ACO,"Illinois, Wisconsin ",1/1/2014,1,0,0,"11,319",-1.65%,2.92%,"-1,609,298",0,0,97.97%,"8,893","8,276","97,697,761","99,307,059",  ,  ,50.00%,48.98%,"69,573","8,171","8,550","7,410","76,900","8,179","10,277","7,370","73,844","8,691","9,209","7,751","72,197","8,826","11,281","8,393","9,039",1.001,1.010,0.876,0.928,0.994,1.003,0.906,0.910,1.013,1.007,0.874,0.912,1.020,1.022,0.919,0.943,76,2107,340,8871,10987,79,2181,379,8348,2699,5065,2545,1010,6557,4762,10677,226,42,139,8,227,2906,2602,100,162,72,269,492,0,2988,1955,122,272,271,304,284,2,9,8,10,10,7,161,785,57,847,191,678,226,8252,3518,3893,837,4,1,0,0,0,8,175,432,35,3,0
A55910,"The Accountable Care Organization, Ltd. ",Michigan ,1/1/2014,1,0,0,"28,543",0.76%,2.41%,"2,543,179",0,0,98.83%,"12,129","11,832","333,778,905","331,235,726",  ,  ,50.00%,49.41%,"92,337","11,106","16,388","11,379","91,864","10,658","15,392","10,763","89,021","10,919","14,888","10,614","79,035","10,612","17,212","11,176","12,036",1.095,1.234,1.152,1.203,1.078,1.186,1.089,1.193,1.110,1.217,1.141,1.203,1.055,1.173,1.146,1.207,259,4449,2378,23830,27520,237,3645,1599,22039,4588,11633,7767,4555,15973,12570,22771,4654,273,43,29,773,3765,3362,124,185,138,431,1262,0,1995,3997,151,609,200,414,387,3,11,13,15,11,8,196,810,108,746,322,886,286,10839,4422,5233,1168,15,0,0,0,0,1,167,339,32,0,0
A29818,"FamilyHealth ACO, LLC ","Connecticut, New York ",1/1/2014,1,0,0,"7,086",-3.39%,3.38%,"-2,284,768",0,0,93.31%,"9,722","9,519","67,420,600","69,705,369",  ,  ,50.00%,46.66%,"83,498","9,128","9,114","8,246","81,957","9,066","9,481","9,246","70,036","8,932","8,854","8,746","79,006","9,550","9,066","9,625","10,052",1.012,1.039,0.884,1.072,1.018,1.059,0.892,1.114,0.982,1.051,0.889,1.099,1.008,0.995,0.866,1.093,58,3125,1072,2647,6935,55,3147,1132,2600,3403,2289,1046,348,3923,3163,4664,1362,75,711,4,270,3775,2860,9,97,818,26,649,0,2733,2536,184,277,190,357,297,0,6,54,12,16,10,207,786,44,1194,271,669,258,10481,435,4537,539,4969,0,46,0,0,0,241,159,56,0,0
A81860,Allegiance ACO,"New Jersey, Pennsylvania ",1/1/2014,1,0,0,"2,867",5.90%,5.24%,"2,087,468","2,087,468","954,572",93.32%,"12,765","11,920","35,363,731","33,276,262",  ,  ,50.00%,46.66%,"85,760","10,186","17,066","9,679","80,605","10,939","17,598","9,956","85,115","10,542","16,179","9,918","71,166","11,421","16,217","9,709","12,011",0.994,1.115,1.202,1.129,1.015,1.144,1.189,1.152,1.043,1.107,1.122,1.124,0.988,1.205,1.225,1.103,111,829,381,4165,2770,49,510,386,1826,645,1080,720,422,1684,1183,1906,650,89,128,3,91,3770,3373,24,297,106,234,1126,0,2120,4270,98,399,363,379,355,1,14,9,13,25,9,179,819,99,891,310,806,273,11710,5445,5662,586,18,0,0,0,0,0,28,20,5,0,0
A74238,"Primary PartnerCare ACO Independent Practice Association, Inc. ",New York ,1/1/2014,1,0,0,"14,337",-9.23%,2.74%,"-15,552,982",0,0,97.48%,"12,092","11,818","168,524,839","184,077,821",  ,  ,50.00%,48.74%,"90,920","10,274","12,185","11,482","92,871","11,359","11,783","11,280","95,225","10,903","11,688","11,501","110,404","12,169","14,016","12,525","13,208",1.096,1.076,1.055,1.214,1.005,1.109,1.040,1.213,1.032,1.084,1.005,1.174,1.036,1.046,1.032,1.161,91,1527,763,11546,13937,92,1482,705,11659,1918,5870,4105,2444,8236,6101,12014,1275,288,183,11,566,3936,3623,16,188,124,186,1923,0,1541,5192,106,625,195,331,314,1,8,8,14,11,7,169,848,109,574,244,824,382,13227,6486,6376,359,7,0,0,0,0,0,43,3,1,0,0
A13467,"Premier Choice ACO, Inc. ",California ,1/1/2014,1,0,0,"9,229",7.25%,3.08%,"6,725,489","6,725,489","2,676,462",81.22%,"10,272","10,022","92,749,630","86,024,141",  ,  ,50.00%,40.61%,"80,733","7,901","10,268","8,864","70,645","8,030","10,245","9,351","74,722","8,346","10,580","9,390","78,610","7,647","11,211","8,837","9,527",1.000,1.086,1.060,1.054,0.987,1.069,1.044,1.062,0.978,1.072,1.050,1.071,0.998,1.091,1.104,1.064,104,1000,1034,8086,9030,86,733,454,7756,1050,4041,2882,1256,5280,3949,7971,355,221,317,21,344,2690,2482,63,154,20,175,466,0,1968,3687,91,465,210,222,210,2,7,3,8,5,6,127,768,39,545,156,658,320,10687,4303,5796,576,11,0,0,0,0,0,67,12,3,0,0
A35862,National Rural ACO,"California, Indiana, Michigan ",1/1/2014,1,0,0,"11,203",-4.21%,2.93%,"-4,756,731",0,0,96.88%,"10,466","10,051","113,024,037","117,780,768",  ,  ,50.00%,48.44%,"71,763","8,154","12,472","8,815","82,352","8,189","13,237","9,439","87,180","8,824","11,846","9,632","84,200","9,554","14,643","10,263","10,906",0.978,1.100,1.022,1.022,1.010,1.094,1.004,1.039,1.036,1.119,1.040,1.054,1.115,1.100,1.042,1.046,65,1913,639,8027,10799,67,1995,782,7955,2423,4379,2953,1448,6474,4729,10859,52,31,56,48,157,3592,3312,71,153,77,326,1261,0,2921,2326,201,380,297,319,299,2,8,10,15,12,11,155,781,107,903,154,658,243,9205,2524,3602,777,2303,9,9,8,0,18,72,135,42,2,0
A69881,New York State Elite (NYSE) Accountable Care Organization (ACO) Inc ,New York ,1/1/2014,1,0,0,"6,534",-7.87%,3.49%,"-10,397,367",0,0,83.68%,"21,398","21,492","132,099,557","142,496,923",  ,  ,50.00%,41.84%,"95,897","13,670","19,482","18,279","104,463","16,743","21,098","19,105","109,470","16,229","20,563","20,405","119,835","17,187","21,297","21,502","23,082",1.099,1.231,1.148,1.454,1.085,1.292,1.152,1.474,1.084,1.315,1.125,1.494,1.072,1.273,1.145,1.450,135,796,808,4279,6174,137,828,754,4454,1055,2235,1831,1413,3893,2641,4119,1567,328,169,21,330,8272,7695,51,266,295,391,6322,0,2232,6037,334,918,268,681,651,2,11,18,27,17,13,230,867,343,1047,545,1182,345,15392,7951,6551,882,8,0,0,0,0,0,45,30,5,0,0
A53129,"Huntington Care Network ACO, LLC ",California ,1/1/2014,1,0,0,"8,855",-6.54%,3.11%,"-6,073,778",0,0,94.13%,"10,747","10,467","92,898,717","98,972,495",  ,  ,50.00%,47.06%,"80,096","9,453","12,330","8,656","91,522","10,250","11,903","9,042","87,117","11,918","13,538","9,473","91,997","11,612","15,791","10,245","11,449",1.021,1.212,1.089,1.005,0.966,1.188,1.103,1.028,1.076,1.229,1.070,1.046,1.095,1.189,1.144,1.030,61,452,863,6581,8644,71,412,734,7428,678,4021,2622,1534,5309,3546,7033,379,365,348,6,724,3389,3083,71,233,50,308,1090,0,1514,4131,117,1057,205,277,259,2,11,5,8,5,6,142,801,79,427,183,650,406,11472,4622,6611,233,6,0,0,0,1,1,52,27,4,0,0
A39818,Live Oak Care,"Florida, Georgia ",1/1/2014,1,0,0,"12,731",-0.40%,2.84%,"-528,246",0,0,87.73%,"10,661","10,040","131,533,474","132,061,721",  ,  ,50.00%,43.87%,"71,177","9,213","11,409","8,206","73,933","10,079","11,521","8,815","76,224","10,113","13,443","8,685","68,731","10,559","14,931","9,451","10,704",0.989,1.160,1.055,1.066,1.041,1.179,1.059,1.064,1.036,1.159,1.071,1.082,1.026,1.183,1.181,1.125,210,2311,497,11519,12338,187,1903,409,9839,2382,5561,3474,1314,7307,5424,10131,2376,48,31,7,138,3246,2768,134,211,158,373,752,0,1978,3495,187,595,375,360,325,4,13,19,16,14,6,169,776,79,775,244,862,315,11872,5130,5404,1326,12,0,0,0,0,0,58,48,24,1,0
A60310,"THP-Meritus ACO, LLC ","Maryland, Pennsylvania, West Virginia ",1/1/2014,1,0,0,"17,224",0.31%,2.61%,"641,150",0,0,83.00%,"12,256","11,760","203,682,448","203,041,298",  ,  ,50.00%,41.50%,"93,021","12,053","17,320","9,647","100,297","11,057","16,137","9,926","115,008","12,393","18,992","10,779","110,871","13,245","19,751","10,655","12,217",1.064,1.138,1.131,1.050,1.073,1.212,1.166,1.061,1.099,1.188,1.102,1.073,1.136,1.225,1.169,1.078,96,2432,1028,12466,16620,99,2612,1024,12884,3211,7289,4539,2185,9995,7229,16236,616,65,36,3,268,4338,4208,120,18,43,515,1303,0,2112,3768,234,351,272,350,342,2,1,5,11,15,14,195,832,100,800,294,845,264,10933,3898,5139,1624,272,0,2,0,0,4,57,145,38,1,0
A13131,Premier Care Network LLC ,"Arizona, California, Missouri, Nevada ",1/1/2014,1,0,0,"15,538",-3.92%,2.68%,"-6,277,168",0,0,92.39%,"10,650","10,002","160,233,278","166,510,446",  ,  ,50.00%,46.20%,"82,322","9,679","14,609","9,771","88,402","9,863","12,887","9,037","83,400","10,878","13,482","9,623","84,703","11,140","16,629","10,310","11,067",1.106,1.169,1.075,1.134,1.096,1.122,1.072,1.122,1.123,1.150,1.096,1.091,1.082,1.114,1.108,1.114,81,1287,451,13054,15045,104,1169,429,13344,1622,7325,4856,1735,8553,6985,14580,358,134,150,63,253,3986,3611,120,239,67,303,888,0,1933,3499,264,389,294,348,324,3,13,8,15,12,12,191,770,93,807,232,785,264,10412,4140,4899,1102,272,2,0,4,0,4,50,60,20,0,0
A29332,Physician Collaborative of Kansas City LLC ,"Kansas, Missouri ",1/1/2014,1,0,0,"14,403",-4.85%,2.74%,"-5,644,544",0,0,98.59%,"8,290","8,002","116,401,177","122,045,722",  ,  ,50.00%,49.30%,"65,783","9,110","8,902","7,140","62,540","8,298","8,195","7,424","64,583","8,428","7,496","7,467","64,574","10,036","10,976","8,066","8,691",0.988,1.144,0.942,0.995,1.002,1.153,1.039,1.000,0.992,1.166,1.019,1.004,1.001,1.166,0.950,1.029,107,1308,128,12017,14042,102,1364,120,12456,1935,6779,3947,1742,8521,5882,12625,1438,78,33,7,222,2626,2251,68,291,25,147,392,0,1784,3099,63,431,238,306,281,2,18,5,13,7,8,156,784,43,630,208,684,259,9016,4120,3878,1001,16,0,0,0,0,0,75,40,22,0,0
A26254,"Central US ACO, LLC ","Arkansas, Colorado, Kentucky, Missouri, Tennessee, Texas ",1/1/2014,1,0,0,"21,990",-0.26%,2.48%,"-652,074",0,0,93.79%,"11,722","11,337","246,991,680","247,643,753",  ,  ,50.00%,46.89%,"91,785","8,199","15,932","10,675","95,033","8,307","15,369","10,998","92,034","8,992","14,278","10,946","89,287","9,790","15,868","11,191","11,753",1.028,1.034,1.050,1.070,1.075,1.009,1.099,1.084,1.082,1.055,1.095,1.120,1.026,1.086,1.113,1.108,111,4878,1704,13311,21071,142,5044,1667,14217,5845,8439,4935,2771,12029,9961,20891,666,60,56,72,245,3741,3227,131,238,183,620,1694,0,2426,2684,253,468,363,419,382,4,13,21,15,21,15,192,709,141,921,268,800,238,10721,3015,3328,1396,2983,4,26,11,0,22,115,94,119,3,0
A80460,"Foothill Accountable Care Medical Group, Inc. ",California ,1/1/2014,1,0,0,"10,104",0.19%,2.99%,"275,344",0,0,85.15%,"14,903","14,652","144,500,515","144,225,171",  ,  ,50.00%,42.58%,"88,355","12,818","16,080","11,675","88,252","13,483","15,449","11,696","98,244","11,780","16,036","11,971","103,106","14,618","17,262","11,308","14,875",1.024,1.316,1.130,1.180,1.048,1.344,1.107,1.178,1.079,1.339,1.147,1.227,1.100,1.325,1.169,1.182,216,1824,2085,6363,9696,228,1480,1473,6516,2029,4083,2606,1386,5750,4354,7341,708,665,787,18,585,5616,4313,727,623,166,306,1781,1,2288,4399,219,864,296,414,353,18,28,15,14,7,9,210,769,111,754,288,696,296,11515,5098,6020,383,13,0,0,0,0,0,121,152,23,0,0
A39151,"MD Valuecare, LLC ",Virginia ,1/1/2014,1,0,0,"15,014",-2.14%,2.70%,"-2,490,680",0,0,95.70%,"7,950","7,725","116,511,671","119,002,351",  ,  ,50.00%,47.85%,"72,028","8,597","9,531","7,252","67,262","7,828","9,313","7,387","65,758","8,447","9,992","6,987","69,199","9,820","11,152","7,521","8,120",0.949,1.122,0.943,0.935,1.004,1.098,1.007,0.923,0.951,1.064,0.927,0.921,0.997,1.144,1.030,0.905,104,951,203,11444,14656,99,938,150,13469,1532,7699,4046,1737,8936,6078,12549,2038,86,16,4,321,2604,2167,16,404,29,92,373,0,1347,3124,66,432,219,264,238,0,21,4,9,5,4,128,750,33,560,166,636,252,9095,4006,4619,466,5,0,0,0,0,0,43,5,0,0,0
A12732,Buena Vida y Salud LLC ,Texas ,1/1/2014,1,0,0,"5,073",3.16%,3.88%,"1,842,265",0,0,98.59%,"11,820","10,986","58,265,647","56,423,382",  ,  ,50.00%,49.30%,"72,546","9,554","13,170","7,886","67,634","9,077","13,334","7,519","65,315","9,077","12,917","7,755","70,992","9,224","12,826","8,442","11,446",0.993,1.046,1.146,1.038,0.980,1.059,1.100,1.001,0.994,1.142,1.117,1.026,1.045,1.073,1.102,1.108,103,989,1643,2412,4930,132,888,1330,2580,1112,1902,1397,662,2857,2216,3963,41,9,988,5,67,3373,2578,496,266,46,262,743,12,1775,3513,179,1601,303,358,321,15,15,6,14,8,8,188,772,64,803,255,720,228,11565,6820,4301,401,43,0,0,0,0,0,23,11,5,2,0
A82427,Delmarva Health Network,"Delaware, Maryland ",1/1/2014,1,0,0,"19,548",-0.80%,2.52%,"-1,364,025",0,0,41.09%,"8,935","8,399","170,519,045","171,883,070",  ,  ,50.00%,0.00%,"73,948","8,975","9,123","8,103","78,303","8,811","11,103","8,076","72,027","9,671","8,315","8,010","65,477","9,470","10,378","8,682","9,006",1.099,1.123,0.878,0.949,1.043,1.141,0.931,0.930,0.992,1.143,0.870,0.925,1.061,1.073,0.902,0.939,66,1330,336,14857,19085,77,1418,402,17187,2120,10357,5411,1660,10658,8890,18253,872,46,28,4,345,2607,2347,15,229,38,167,261,0,2379,3232,102,276,212,213,196,0,13,3,9,5,6,125,777,28,576,139,744,316,10038,3287,5767,978,6,0,3,0,0,3,86,99,43,1,2
A02094,"Health Choice Care, LLC ","Florida, Missouri, North Carolina, Rhode Island ",1/1/2014,1,0,0,"19,770",0.09%,2.51%,"172,352",0,0,94.16%,"10,120","9,689","193,760,844","193,588,492",  ,  ,50.00%,47.08%,"70,830","7,661","8,898","9,589","67,863","8,142","8,662","9,626","73,238","8,359","9,276","9,416","70,168","8,423","9,139","10,154","10,111",0.987,0.982,0.814,1.066,0.996,1.052,0.836,1.070,0.988,1.022,0.838,1.093,0.996,1.006,0.839,1.069,184,5947,3099,8828,19147,226,6344,3331,9246,7311,6653,3812,1994,11111,8659,12764,3716,280,2387,33,590,3127,2525,44,364,219,114,547,0,1898,3434,154,867,233,360,303,1,20,36,15,14,6,184,738,49,961,261,744,266,10486,2405,4469,923,2689,0,170,0,0,0,272,373,196,2,0
A89091,"Georgia Physicians for Accountable Care, LLC ",Georgia ,1/1/2014,1,0,0,"44,157",1.21%,2.26%,"5,026,533",0,0,96.02%,"9,714","9,115","417,027,812","412,001,279",  ,  ,50.00%,48.01%,"75,904","7,863","11,388","8,260","72,427","8,029","11,549","8,114","71,671","8,164","10,500","8,229","68,823","8,470","10,897","8,596","9,597",0.969,1.061,1.026,1.025,0.967,1.044,1.000,1.028,0.960,1.051,0.992,1.034,0.976,1.064,0.998,1.047,538,7101,1315,32977,42929,683,6859,1171,34215,8764,19712,11294,4387,25359,18798,34767,8662,156,66,22,484,2827,2389,138,257,83,280,494,1,1818,3541,203,429,319,306,278,3,14,11,15,11,10,164,741,49,762,193,768,301,10506,4346,5229,914,18,0,0,0,0,0,179,230,101,4,0
A02865,MetroHealth Care Partners,Ohio ,1/1/2014,1,0,0,"9,925",1.70%,3.01%,"1,649,791",0,0,91.46%,"10,272","9,988","97,312,866","95,663,075",  ,  ,50.00%,45.73%,"66,273","7,889","10,011","10,668","64,068","7,831","9,351","10,696","64,584","7,589","8,899","10,357","71,853","8,172","10,243","10,121","10,098",0.986,1.098,0.998,1.209,0.988,1.103,0.957,1.226,0.970,1.077,0.944,1.209,1.006,1.077,0.937,1.193,190,4696,1462,4064,9474,120,3961,868,4525,4602,3147,1396,780,5585,4340,5963,3393,103,237,6,223,3474,2958,91,223,229,351,825,0,2934,1917,125,502,263,417,370,3,13,31,22,18,9,213,799,96,1051,299,909,203,9123,3477,3551,2075,20,0,0,0,0,5,166,555,141,0,13
A33172,"LHS Health Network, LLC ","Delaware, New Jersey, Pennsylvania ",1/1/2014,1,0,0,"25,818",2.33%,2.44%,"6,656,595",0,0,94.44%,"11,365","11,088","285,339,568","278,682,973",  ,  ,50.00%,47.22%,"99,810","10,490","17,375","9,941","106,799","10,620","17,365","9,881","108,198","10,546","17,595","9,583","79,911","11,340","17,296","9,745","11,100",1.057,1.108,1.183,1.094,1.066,1.116,1.199,1.102,1.142,1.104,1.199,1.082,1.056,1.126,1.176,1.062,188,4491,1684,18987,25106,171,4780,1908,18247,5649,10765,6393,3011,15183,10635,19343,5284,254,357,5,575,3607,3149,115,225,177,255,929,0,1901,3819,127,551,261,368,339,2,12,15,16,15,7,184,789,80,848,277,835,306,10256,4262,5155,831,8,0,0,0,0,3,250,404,67,0,1
A34484,"Franciscan Select Health Network ACO, LLC ","Indiana, Michigan ",1/1/2014,1,0,0,"13,587",-6.10%,2.78%,"-7,499,619",0,0,93.56%,"9,341","9,090","123,017,204","130,516,823",  ,  ,50.00%,46.78%,"77,055","8,209","10,483","8,024","71,417","8,496","12,682","8,127","82,295","8,414","11,592","8,174","83,362","9,794","15,490","8,681","9,910",1.033,1.132,0.970,1.028,1.068,1.098,1.055,1.055,0.999,1.111,1.072,1.061,1.063,1.105,1.052,1.032,139,1823,445,10739,13170,122,1785,745,10518,2255,5422,3697,2213,7695,5892,12411,852,36,66,8,214,2994,2606,121,156,133,455,1077,0,1730,3119,185,328,286,331,307,4,9,11,17,9,11,149,777,91,722,232,705,229,8445,3914,3506,1011,13,0,0,0,0,4,102,157,27,1,1
A58599,MBA - Northern California Physicians Management Group,California ,1/1/2014,1,0,0,"16,241",-1.19%,2.65%,"-1,871,291",0,0,94.30%,"10,000","9,543","157,761,366","159,632,657",  ,  ,50.00%,47.15%,"76,444","8,315","9,850","8,689","75,935","7,810","9,778","8,612","81,711","8,159","10,350","9,151","92,583","8,812","11,317","9,292","10,119",1.013,0.992,0.965,1.016,0.986,0.992,0.953,1.018,1.023,1.018,0.946,1.021,1.059,1.055,0.990,1.037,130,3013,1654,10510,15775,129,2942,1830,10874,3570,6919,3920,1832,8848,7393,14263,432,641,386,79,440,3965,3779,27,106,68,144,760,0,2012,2681,109,383,292,349,339,1,4,6,13,9,6,200,782,60,748,266,571,227,9498,4355,3674,592,877,0,3,5,0,8,98,66,38,1,0
A07886,"RRHS ACO, Inc.",New York ,1/1/2014,1,0,0,"20,592",-3.74%,2.49%,"-6,797,819",0,0,89.29%,"9,113","8,562","181,684,738","188,482,557",  ,  ,50.00%,44.64%,"63,113","6,666","8,973","7,716","62,924","6,888","9,317","7,656","59,403","7,137","9,088","7,620","64,624","7,904","9,799","8,358","9,454",1.006,0.962,0.968,1.141,1.003,0.958,0.944,1.140,1.010,0.972,0.939,1.143,1.000,0.991,0.964,1.163,336,6109,1733,10657,19937,393,6384,1843,11318,7273,6345,4089,2885,11788,8804,16909,2379,221,511,23,549,3026,2824,0,102,104,126,557,0,2732,2316,173,520,252,352,336,0,5,12,20,12,7,188,810,64,964,287,659,187,9164,3667,3335,2155,6,0,0,0,0,17,359,908,307,6,0
A10440,Arkansas Health Network LLC ,Arkansas ,1/1/2014,1,0,0,"21,488",0.10%,2.49%,"189,813",0,0,93.05%,"8,750","8,300","182,871,301","182,681,488",  ,  ,50.00%,46.52%,"70,597","7,230","12,276","7,461","63,205","7,001","12,053","7,627","67,263","7,877","12,459","7,712","63,256","8,626","13,156","8,131","8,741",0.965,1.020,1.036,0.980,0.937,0.998,0.994,0.972,0.980,1.001,1.030,0.980,0.973,0.994,1.023,0.993,166,2672,731,17902,20899,143,2513,727,17517,3291,9579,6215,2403,12192,9296,18665,2460,67,50,18,228,2892,2368,65,351,122,296,534,2,1605,2870,107,362,265,327,289,2,21,15,15,7,13,177,698,55,610,209,712,301,8542,3311,3896,1302,34,0,0,3,0,5,116,259,88,2,1
A17931,Emerald Physicians,Massachusetts ,1/1/2014,1,0,0,"12,025",-6.78%,2.88%,"-7,938,260",0,0,96.87%,"9,927","9,610","117,105,285","125,043,545",  ,  ,50.00%,48.44%,"56,111","8,932","13,550","9,127","60,181","8,411","16,456","9,294","73,047","9,484","15,720","9,529","115,002","10,529","14,332","10,351","10,600",0.872,1.060,1.008,0.998,1.120,1.025,1.064,1.021,0.941,0.994,1.182,1.018,1.053,1.009,1.015,1.012,11,607,143,7003,11797,19,919,190,10669,1282,5666,3667,1410,6958,5067,11578,106,17,8,20,296,3477,3127,30,278,75,251,785,0,2039,3333,150,746,152,261,241,1,12,6,12,6,5,133,880,71,692,184,640,280,11502,5233,4776,1480,13,0,0,0,0,0,22,4,11,0,0
A80878,"Tidewater Accountable Care Organization, LLC ",Virginia ,1/1/2014,1,0,0,"20,756",-2.29%,2.49%,"-3,828,290",0,0,99.53%,"8,239","7,792","167,456,914","171,285,203",  ,  ,50.00%,49.77%,"75,443","6,903","9,255","6,780","77,979","8,859","10,389","7,091","83,785","8,187","9,743","7,291","73,461","9,509","12,409","7,897","8,427",0.975,1.037,0.959,0.899,1.017,1.069,1.010,0.900,1.036,1.092,1.040,0.906,1.022,1.125,1.046,0.931,107,1205,375,16221,20325,115,1185,296,18730,1826,10382,6345,2203,11941,8815,17189,2868,184,37,8,470,2241,2062,56,106,31,104,450,0,1755,3283,115,433,206,240,229,2,6,3,12,5,6,132,808,49,572,166,600,270,10510,4743,5010,752,5,0,0,0,0,0,85,43,7,0,0
A07386,CaroMont ACO,"North Carolina, South Carolina ",1/1/2014,1,0,0,"9,311",9.49%,3.07%,"7,959,265","7,959,265","3,784,257",97.03%,"9,274","9,222","83,905,204","75,945,939",  ,  ,50.00%,48.52%,"66,129","8,487","12,250","8,193","65,943","8,630","14,166","8,762","67,892","8,060","12,940","8,616","50,711","7,584","11,656","8,168","8,394",1.006,1.076,1.075,1.012,0.974,1.102,1.064,1.022,0.919,1.076,1.071,1.017,1.029,1.003,0.984,1.017,75,1720,552,7938,9048,30,1600,486,6932,1932,4109,2358,912,5353,3958,8373,692,82,47,7,110,2672,2356,57,241,36,229,434,0,1491,2765,89,585,292,289,270,2,14,4,15,7,5,140,822,44,702,210,613,270,9328,3650,4041,1628,9,0,0,0,0,3,130,124,52,0,0
